,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
32091,Toyota, Corolla,"£17,299",2019,Other,85.6 mpg,Tax: £170,"Mileage: 27,174",Hybrid,white,TOURING SPORT 1.8 VVT-i Hybrid Icon Tech 5dr CVT
32092,Toyota, Corolla,"£16,199",2019,Other,62.8 mpg,Tax: £170,"Mileage: 42,495",Hybrid,white,TOURING SPORT 1.8 VVT-i Hybrid Icon Tech 5dr CVT
32093,Toyota, Corolla,"£15,949",2019,Other,78.5 mpg,Tax: £170,"Mileage: 58,990",Hybrid,white,TOURING SPORT 1.8 VVT-i Hybrid Excel 5dr CVT
32094,Toyota, Corolla,"£17,999",2020,Other,62.8 mpg,Tax: £170,"Mileage: 22,497",Hybrid,white,TOURING SPORT 1.8 VVT-i Hybrid Icon Tech 5dr CVT
32095,Toyota, RAV4,"£16,199",2018,Other,56.5 mpg,Tax: £170,"Mileage: 58,556",Hybrid,white,4 2.5 VVT-i Hybrid Icon Tech TSS 5dr CVT 2WD
32179,Toyota, Corolla,"£19,299",2020,Other,57.7 mpg,Tax: £170,"Mileage: 29,569",Hybrid,white,TOURING SPORT 1.8 VVT-i Hybrid Excel 5dr CVT
32180,Toyota, C-HR,"£17,200",2019,Automatic,72.4 mpg,Tax: £170,"Mileage: 21,075",Hybrid,white,"1.8 VVT-h Design SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Parking Pack,Part Leather"
32181,Toyota, C-HR,"£19,400",2020,Automatic,57.7 mpg,Tax: £170,"Mileage: 23,050",Hybrid,white,"1.8 VVT-h Excel SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Full Leather,Android Auto"
32182,Toyota, Corolla,"£17,900",2020,Automatic,57.7 mpg,Tax: £170,"Mileage: 31,353",Hybrid,white,"1.8 VVT-h Design Touring Sports 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Parking Pack,Android"
32183,Toyota, Corolla,"£17,100",2020,Automatic,62.8 mpg,Tax: £170,"Mileage: 37,315",Hybrid,white,"1.8 VVT-h Icon Tech Touring Sports 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Parking Pack,Android"
32184,Toyota, Corolla,"£18,700",2020,Automatic,53.3 mpg,Tax: £170,"Mileage: 40,008",Hybrid,white,"2.0 VVT-h Excel Touring Sports 5dr Petrol Hybrid CVT Euro 6 (s/s) (184 ps) Parking Pack,Full Leather"
32185,Toyota, C-HR,"£15,400",2021,Automatic,57.7 mpg,Tax: £170,"Mileage: 43,220",Hybrid,white,"1.8 VVT-h GPF Icon SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Lane Assist,Parking Camera"
32186,Toyota, C-HR,"£15,400",2021,Automatic,57.7 mpg,Tax: £170,"Mileage: 45,213",Hybrid,white,"1.8 VVT-h GPF Icon SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Lane Assist,Parking Camera"
32187,Toyota, Corolla,"£15,200",2020,Automatic,57.7 mpg,Tax: £170,"Mileage: 47,235",Hybrid,white,"1.8 VVT-h Design Hatchback 5dr Petrol Hybrid CVT Euro 6 (s/s) (122 ps) Parking Pack,Android Auto"
32274,Toyota, RAV4,"£22,600",2019,Automatic,49.6 mpg,Tax: £170,"Mileage: 26,947",Hybrid,white,"4 2.5 VVT-h Design SUV 5dr Petrol Hybrid CVT 4WD Euro 6 (s/s) (222 ps) Android Auto,Apple CarPlay"
32275,Toyota, RAV4,"£17,400",2017,Automatic,57.6 mpg,Tax: £170,"Mileage: 40,468",Hybrid,white,"4 2.5 VVT-h Business Edition Plus SUV 5dr Petrol Hybrid CVT Euro 6 (s/s) (Safety Sense, Nav) (197"
