,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
8093,Nissan, X Trail,"£18,990",2019,Semi-Auto,33.2 mpg,Tax: £180,"Mileage: 7,000",Petrol,blue,1.3 DIG-T TEKNA DCT 5d 158 BHP
8094,Nissan, Juke,"£14,000",2018,Automatic,45.0 mpg,Tax: £180,"Mileage: 6,061",Petrol,blue,1.6 Tekna Xtronic
8095,Nissan, Qashqai,"£16,290",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 26,144",Petrol,blue,i 1.3 DiG-T 160 N-Connecta 5dr DCT
8096,Nissan, Qashqai,"£12,504",2020,Manual,41.5 mpg,Tax: £180,"Mileage: 32,356",Petrol,blue,i 1.3 DiG-T Acenta Premium 5dr
8097,Nissan, Qashqai,"£21,475",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 3,809",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
8098,Nissan, Qashqai,"£20,375",2022,Manual,44.8 mpg,Tax: £170,"Mileage: 5,143",Hybrid,blue,i 1.3 DiG-T MH Acenta Premium 5dr
8099,Nissan, Juke,"£13,575",2019,Automatic,34.9 mpg,Tax: £180,"Mileage: 7,365",Petrol,blue,1.6 [112] Tekna 5dr CVT [Bose]
8100,Nissan, Qashqai,"£20,775",2021,Manual,44.1 mpg,Tax: £170,"Mileage: 9,440",Hybrid,blue,i 1.3 DiG-T MH Premiere Edition 5dr
8186,Nissan, Juke,"£16,775",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 21,161",Petrol,blue,1.0 DiG-T 114 Tekna 5dr
8187,Nissan, Juke,"£12,475",2018,Automatic,34.9 mpg,Tax: £180,"Mileage: 35,163",Petrol,blue,1.6 [112] Tekna 5dr CVT [Bose]
8188,Nissan, Note,"£9,480",2017,Automatic,55.4 mpg,Tax: £35,"Mileage: 25,000",Petrol,blue,"1.2 DIG-S Acenta Premium XTRON Euro 6 (s/s) 5dr SAT/NAV,1 P/OWNRE"
8189,Nissan, X Trail,"£17,680",2019,Automatic,33.6 mpg,Tax: £180,"Mileage: 59,000",Petrol,blue,"1.3 DIG-T Tekna DCT Auto Euro 6 (s/s) 5dr SAT/NAV,PA/ROOF,LEATHER,CAMERA"
8190,Nissan, Qashqai,"£19,336",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 5,612",Petrol,blue,i 1.3 DiG-T 160 N-Connecta 5dr DCT
8191,Nissan, Qashqai,"£15,300",2020,Semi-Auto,53.3 mpg,Tax: £180,"Mileage: 33,094",Diesel,blue,i 1.5 dCi 115 Acenta Premium 5dr DCT
8192,Nissan, Juke,"£14,615",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 36,006",Petrol,blue,1.0 DiG-T 114 Tekna 5dr
8193,Nissan, Juke,"£14,900",2020,Automatic,44.8 mpg,Tax: £180,"Mileage: 41,835",Petrol,blue,"1.0 DIG-T Tekna SUV 5dr Petrol DCT Auto Euro 6 (s/s) (117 ps) Part Leather,Android Auto"
8194,Nissan, Qashqai,"£16,000",2017,Automatic,50.4 mpg,Tax: £180,"Mileage: 17,884",Petrol,blue,"1.2 DIG-T Tekna+ SUV 5dr Petrol XTRON Euro 6 (s/s) (115 ps) Panoramic Roof,Full Leather"
8195,Nissan, Qashqai,"£14,100",2019,Manual,40.4 mpg,Tax: £180,"Mileage: 25,892",Petrol,blue,"1.3 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Panoramic Roof,Android Auto"
8283,Nissan, Micra,"£10,000",2019,Manual,47.9 mpg,Tax: £180,"Mileage: 26,539",Petrol,blue,"1.0 IG-T Acenta Hatchback 5dr Petrol Manual Euro 6 (s/s) (100 ps) Android Auto,Apple CarPlay"
8284,Nissan, Juke,"£15,500",2020,Automatic,44.8 mpg,Tax: £180,"Mileage: 34,268",Petrol,blue,"1.0 DIG-T Tekna SUV 5dr Petrol DCT Auto Euro 6 (s/s) (114 ps) Part Leather,Android Auto"
8285,Nissan, Qashqai,"£14,000",2019,Manual,51.4 mpg,Tax: £180,"Mileage: 35,982",Diesel,blue,"1.5 dCi Tekna SUV 5dr Diesel Manual Euro 6 (s/s) (115 ps) Panoramic Roof,Part Leather"
8286,Nissan, Qashqai,"£15,500",2020,Automatic,44.1 mpg,Tax: £180,"Mileage: 47,090",Petrol,blue,"1.3 DIG-T N-Connecta SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Panoramic Roof,Android Auto"
8287,Nissan, Qashqai,"£13,900",2019,Manual,51.4 mpg,Tax: £180,"Mileage: 50,560",Diesel,blue,"1.5 dCi Tekna+ SUV 5dr Diesel Manual Euro 6 (s/s) (115 ps) Panoramic Roof,Full Leather"
8288,Nissan, Qashqai,"£16,000",2017,Automatic,50.4 mpg,Tax: £180,"Mileage: 17,884",Petrol,blue,"1.2 DIG-T Tekna+ SUV 5dr Petrol XTRON Euro 6 (s/s) (115 ps) Panoramic Roof,Full Leather"
8289,Nissan, Juke,"£14,900",2020,Automatic,44.8 mpg,Tax: £180,"Mileage: 41,835",Petrol,blue,"1.0 DIG-T Tekna SUV 5dr Petrol DCT Auto Euro 6 (s/s) (117 ps) Part Leather,Android Auto"
8290,Nissan, X Trail,"£15,500",2019,Automatic,39.8 mpg,Tax: £180,"Mileage: 54,127",Diesel,blue,"1.7 dCi N-Connecta SUV 5dr Diesel CVT Euro 6 (s/s) (150 ps) Panoramic Roof,Android Auto"
8291,Nissan, Qashqai,"£11,800",2018,Manual,64.2 mpg,Tax: £180,"Mileage: 57,218",Diesel,blue,i 1.6 dCi Tekna 5dr
8292,Nissan, Qashqai,"£20,375",2022,Manual,44.8 mpg,Tax: £170,"Mileage: 4,790",Hybrid,blue,i 1.3 DiG-T MH Acenta Premium 5dr
8373,Nissan, Qashqai,"£22,375",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 6,237",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
8374,Nissan, Qashqai,"£18,675",2019,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 6,626",Petrol,blue,i 1.3 DiG-T 160 N-Connecta 5dr DCT
8375,Nissan, Qashqai,"£12,475",2019,Manual,41.5 mpg,Tax: £180,"Mileage: 43,364",Petrol,blue,i 1.3 DiG-T Acenta Premium 5dr
8376,Nissan, Qashqai,"£20,975",2021,Manual,44.1 mpg,Tax: £170,"Mileage: 5,738",Hybrid,blue,i 1.3 DiG-T MH Premiere Edition 5dr
8377,Nissan, Qashqai,"£21,975",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 9,158",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
8378,Nissan, Juke,"£21,975",2022,Automatic,55.4 mpg,Tax: £170,"Mileage: 11,020",Hybrid,blue,1.6 Hybrid N-Connecta 5dr Auto
8379,Nissan, Juke,"£15,300",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 21,751",Petrol,blue,1.0 DiG-T 114 Tekna 5dr
8380,Nissan, Qashqai,"£12,990",2018,Manual,40.4 mpg,Tax: £180,"Mileage: 42,000",Petrol,blue,1.3 DIG-T N-CONNECTA 5d 140 BHP
8465,Nissan, Juke,"£15,504",2020,Manual,46.3 mpg,Tax: £180,"Mileage: 20,179",Petrol,blue,1.0 DiG-T Tekna 5dr
8466,Nissan, Qashqai,"£15,800",2020,Manual,40.4 mpg,Tax: £180,"Mileage: 13,050",Petrol,blue,i 1.3 DiG-T N-Connecta 5dr
8467,Nissan, Qashqai,"£14,700",2020,Manual,40.4 mpg,Tax: £180,"Mileage: 23,844",Petrol,blue,"1.3 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Panoramic Roof,Android Auto"
8468,Nissan, Qashqai,"£15,800",2021,Manual,42.2 mpg,Tax: £180,"Mileage: 35,080",Petrol,blue,"1.3 DIG-T N-Motion SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Panoramic Roof,Full Leather"
8469,Nissan, Qashqai,"£13,500",2019,Manual,40.4 mpg,Tax: £180,"Mileage: 37,932",Petrol,blue,"1.3 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Panoramic Roof,Android Auto"
8470,Nissan, Juke,"£8,800",2017,Manual,49.6 mpg,Tax: £180,"Mileage: 42,052",Petrol,blue,"1.2 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (115 ps) Part Leather,17'' Alloy Wheels"
8471,Nissan, Qashqai,"£12,800",2019,Manual,52.3 mpg,Tax: £180,"Mileage: 42,144",Diesel,blue,"1.5 dCi N-Connecta SUV 5dr Diesel Manual Euro 6 (s/s) (115 ps) Panoramic Roof,Android Auto"
8472,Nissan, Qashqai,"£10,500",2018,Manual,53.3 mpg,Tax: £180,"Mileage: 44,364",Diesel,blue,"1.5 dCi Visia SUV 5dr Diesel Manual Euro 6 (s/s) (115 ps) Android Auto,Apple CarPlay"
8473,Nissan, Qashqai,"£15,400",2020,Automatic,44.1 mpg,Tax: £180,"Mileage: 49,912",Petrol,blue,"1.3 DIG-T N-Connecta SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Panoramic Roof,Android Auto"
8474,Nissan, Qashqai,"£15,200",2020,Automatic,44.1 mpg,Tax: £180,"Mileage: 52,578",Petrol,blue,"1.3 DIG-T N-Connecta SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) Panoramic Roof,Sat Nav"
8554,Nissan, Qashqai,"£14,900",2021,Manual,42.2 mpg,Tax: £180,"Mileage: 43,881",Petrol,blue,"1.3 DIG-T N-Motion SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) Panoramic Roof,Full Leather"
8555,Nissan, Qashqai,"£16,500",2019,Automatic,41.5 mpg,Tax: £180,"Mileage: 17,580",Diesel,blue,1.7 dCi N-Connecta 4WD Auto wi
8556,Nissan, Qashqai,"£16,775",2021,Manual,44.1 mpg,Tax: £180,"Mileage: 13,865",Petrol,blue,i 1.3 DiG-T N-Connecta 5dr [Glass Roof Pack]
8557,Nissan, Juke,"£16,975",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 17,051",Petrol,blue,1.0 DiG-T 114 Tekna 5dr
8558,Nissan, Juke,"£13,475",2018,Automatic,35.8 mpg,Tax: £180,"Mileage: 25,071",Petrol,blue,1.6 [112] Bose Personal Edition 5dr CVT
8559,Nissan, X Trail,"£16,975",2019,Automatic,34.9 mpg,Tax: £180,"Mileage: 37,856",Petrol,blue,l 1.3 DiG-T Acenta Premium 5dr DCT
8560,Nissan, Qashqai,"£15,975",2019,Manual,39.8 mpg,Tax: £180,"Mileage: 42,454",Petrol,blue,i 1.3 DiG-T 160 Tekna+ 5dr
8561,Nissan, Qashqai,"£26,365",2022,Semi-Auto,44.1 mpg,Tax: £170,"Mileage: 10,892",Hybrid,blue,i 1.3 DiG-T MH 158 N-Connecta 5dr Xtronic
8562,Nissan, Juke,"£14,650",2020,Manual,47.9 mpg,Tax: £180,"Mileage: 25,800",Petrol,blue,1.0 DiG-T N-Connecta 5dr
8563,Nissan, Qashqai,"£24,995",2022,Semi-Auto,43.5 mpg,Tax: £170,"Mileage: 33,978",Hybrid,blue,i 1.3 DiG-T MH 158 Tekna+ 5dr Xtronic
8649,Nissan, Juke,"£8,995",2018,Manual,49.6 mpg,Tax: £180,"Mileage: 48,099",Diesel,blue,1.5dCi (116ps) Bose Personal Edition (s/s) Hatchback 5d 1461cc
8650,Nissan, Qashqai,"£27,410",2022,Semi-Auto,43.5 mpg,Tax: n/a,"Mileage: 10,390",Hybrid,blue,i 1.3 DiG-T MH 158 Tekna+ 5dr Xtronic
8651,Nissan, Juke,"£13,477",2019,Manual,34.0 mpg,Tax: £180,"Mileage: 36,312",Petrol,blue,1.6 [112] Tekna 5dr [Bose]
8652,Nissan, X Trail,"£18,799",2019,Automatic,34.5 mpg,Tax: £180,"Mileage: 30,460",Petrol,blue,l 1.3 DiG-T N-Connecta 5dr DCT
8653,Nissan, Qashqai,"£25,495",2021,Semi-Auto,44.1 mpg,Tax: £170,"Mileage: 7,000",Hybrid,blue,i 1.3 DiG-T MH 158 Tekna 5dr Xtronic
8654,Nissan, X Trail,"£14,604",2017,Automatic,48.7 mpg,Tax: £240,"Mileage: 48,781",Diesel,blue,l 2.0 dCi N-Vision 5dr Xtronic [7 Seat]
8655,Nissan, Qashqai,"£19,565",2022,Manual,44.8 mpg,Tax: £170,"Mileage: 11,611",Hybrid,blue,i 1.3 DiG-T MH Acenta Premium 5dr
8656,Nissan, Juke,"£17,235",2022,Manual,45.6 mpg,Tax: £180,"Mileage: 17,306",Petrol,blue,1.0 DiG-T 114 Tekna 5dr
8657,Nissan, Qashqai,"£24,055",2021,Semi-Auto,44.1 mpg,Tax: £170,"Mileage: 24,788",Hybrid,blue,i 1.3 DiG-T MH 158 Tekna 5dr Xtronic
8746,Nissan, Qashqai,"£12,340",2017,Manual,50.4 mpg,Tax: £180,"Mileage: 50,902",Petrol,blue,i 1.2 DiG-T Tekna+ 5dr
8747,Nissan, Qashqai,"£12,000",2018,Manual,50.4 mpg,Tax: £180,"Mileage: 38,040",Petrol,blue,1.2 DIG-T Tekna Euro 6 (s/s) 5dr PARKING SENSORS PAN ROOF
8748,Nissan, Qashqai,"£13,000",2020,Manual,51.4 mpg,Tax: £180,"Mileage: 66,050",Diesel,blue,1.5 dCi Tekna Euro 6 (s/s) 5dr PANORAMIC ROOF SERVICE HISTORY
8749,Nissan, Juke,"£17,159",2023,Manual,47.9 mpg,Tax: £180,"Mileage: 1,770",Petrol,blue,1.0 DiG-T 114 Acenta 5dr
8750,Nissan, Qashqai,"£23,156",2021,Manual,44.1 mpg,Tax: £170,"Mileage: 11,306",Hybrid,blue,i 1.3 DiG-T MH Tekna 5dr
8751,Nissan, Juke,"£17,980",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 11,460",Petrol,blue,1.0 DiG-T 114 Tekna+ 5dr
8752,Nissan, Qashqai,"£20,773",2022,Manual,44.8 mpg,Tax: £170,"Mileage: 11,829",Hybrid,blue,i 1.3 DiG-T MH Acenta Premium 5dr
8753,Nissan, Qashqai,"£23,419",2023,Manual,44.1 mpg,Tax: £170,"Mileage: 12,306",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
8754,Nissan, Qashqai,"£22,125",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 13,219",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
8840,Nissan, Qashqai,"£20,971",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 15,477",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
8841,Nissan, Qashqai,"£23,099",2022,Semi-Auto,44.1 mpg,Tax: £170,"Mileage: 18,224",Hybrid,blue,i 1.3 DiG-T MH 158 N-Connecta 5dr Xtronic
8842,Nissan, Qashqai,"£22,899",2022,Semi-Auto,44.1 mpg,Tax: £170,"Mileage: 19,695",Hybrid,blue,i 1.3 DiG-T MH 158 N-Connecta 5dr Xtronic
8843,Nissan, Qashqai,"£20,295",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 19,764",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
8844,Nissan, Juke,"£15,577",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 33,500",Petrol,blue,1.0 DiG-T 114 Tekna 5dr
8845,Nissan, Navara,"£23,994",2018,Automatic,40.9 mpg,Tax: £320,"Mileage: 36,357",Diesel,blue,a Double Cab Pick Up Tekna 2.3dCi 190 4WD Auto
8846,Nissan, Qashqai,"£22,125",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 13,219",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
8847,Nissan, Qashqai,"£21,465",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 15,715",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
8848,Nissan, Micra,"£13,250",2022,Manual,51.4 mpg,Tax: £180,"Mileage: 3,050",Petrol,blue,a 1.0 IG-T 92 Acenta 5dr
8849,Nissan, Qashqai,"£18,300",2020,Semi-Auto,44.1 mpg,Tax: £180,"Mileage: 17,900",Petrol,blue,i 1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof
8932,Nissan, Qashqai,"£18,300",2020,Semi-Auto,44.1 mpg,Tax: £180,"Mileage: 17,900",Petrol,blue,i 1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof
8933,Nissan, Juke,"£13,250",2018,Automatic,34.9 mpg,Tax: £180,"Mileage: 19,250",Petrol,blue,1.6 [112] Tekna 5dr CVT [Bose]
8934,Nissan, Qashqai,"£17,500",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 27,750",Petrol,blue,i 1.3 DiG-T 160 N-Connecta 5dr DCT
8935,Nissan, Qashqai,"£14,999",2018,Manual,48.7 mpg,Tax: £180,"Mileage: 39,381",Petrol,blue,i 1.6 DiG-T Tekna+ 5dr
8936,Nissan, Qashqai,"£14,995",2019,Manual,40.4 mpg,Tax: £180,"Mileage: 10,200",Petrol,blue,1.3 DIG-T N-Connecta SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps)
8937,Nissan, Juke,"£16,500",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 14,650",Petrol,blue,1.0 DIG-T Tekna SUV 5dr Petrol Manual Euro 6 (s/s) (114 ps)
8938,Nissan, Qashqai,"£14,350",2019,Manual,39.8 mpg,Tax: £180,"Mileage: 40,328",Petrol,blue,1.3 DIG-T Tekna SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps)
8939,Nissan, Juke,"£14,735",2020,Manual,47.9 mpg,Tax: £180,"Mileage: 6,231",Petrol,blue,1.0 DiG-T N-Connecta 5dr
8940,Nissan, Qashqai,"£29,789",2023,Semi-Auto,51.4 mpg,Tax: £170,"Mileage: 5,596",Hybrid,blue,i 1.5 E-Power N-Connecta 5dr Auto
8941,Nissan, Qashqai,"£21,170",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 8,659",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
9025,Nissan, Qashqai,"£23,223",2022,Semi-Auto,44.1 mpg,Tax: £170,"Mileage: 13,577",Hybrid,blue,i 1.3 DiG-T MH 158 N-Connecta 5dr Xtronic
9026,Nissan, Juke,"£16,630",2020,Semi-Auto,44.8 mpg,Tax: £180,"Mileage: 21,544",Petrol,blue,1.0 DiG-T Tekna 5dr DCT
9027,Nissan, Qashqai,"£21,170",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 8,659",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
9028,Nissan, Qashqai,"£20,035",2022,Semi-Auto,44.8 mpg,Tax: £170,"Mileage: 23,071",Hybrid,blue,i 1.3 DiG-T MH 158 Acenta Premium 5dr Xtronic
9029,Nissan, Qashqai,"£15,495",2020,Manual,40.4 mpg,Tax: £180,"Mileage: 36,897",Petrol,blue,i 1.3 DiG-T N-Tec 5dr
9030,Nissan, Juke,"£12,250",2019,Manual,34.9 mpg,Tax: £180,"Mileage: 32,172",Petrol,blue,1.6 [112] Bose Personal Edition 5dr
9031,Nissan, Qashqai,"£14,295",2019,Manual,52.3 mpg,Tax: £180,"Mileage: 48,444",Diesel,blue,i 1.5 dCi 115 N-Connecta 5dr
9032,Nissan, Qashqai,"£16,495",2020,Manual,40.4 mpg,Tax: £180,"Mileage: 18,681",Petrol,blue,i 1.3 DiG-T N-Connecta 5dr
9033,Nissan, Qashqai,"£10,650",2017,Manual,64.2 mpg,Tax: £35,"Mileage: 53,962",Diesel,blue,i 1.6 dCi Tekna [Non-Panoramic] 5dr
9115,Nissan, Juke,"£17,850",2020,Semi-Auto,46.3 mpg,Tax: £180,"Mileage: 4,114",Petrol,blue,1.0 DiG-T N-Connecta 5dr DCT
9116,Nissan, Qashqai,"£19,000",2019,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 6,966",Petrol,blue,i 1.3 DiG-T 160 N-Connecta 5dr DCT
9117,Nissan, Qashqai,"£17,650",2020,Semi-Auto,40.9 mpg,Tax: £180,"Mileage: 7,074",Petrol,blue,i 1.3 DiG-T 160 Acenta Premium 5dr DCT
9118,Nissan, Juke,"£17,794",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 8,651",Petrol,blue,1.0 DiG-T 114 Tekna 5dr
9119,Nissan, Qashqai,"£14,890",2020,Manual,44.8 mpg,Tax: £180,"Mileage: 10,890",Petrol,blue,i 1.3 DiG-T Acenta Premium 5dr
9120,Nissan, Qashqai,"£20,539",2022,Manual,44.8 mpg,Tax: £170,"Mileage: 11,500",Hybrid,blue,i 1.3 DiG-T MH Acenta Premium 5dr
9121,Nissan, Qashqai,"£19,741",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 15,941",Petrol,blue,i 1.3 DiG-T 160 Tekna 5dr DCT
9122,Nissan, Qashqai,"£16,999",2020,Manual,39.8 mpg,Tax: £180,"Mileage: 30,301",Petrol,blue,i 1.3 DiG-T Tekna 5dr
9123,Nissan, Qashqai,"£17,995",2019,Automatic,39.8 mpg,Tax: £180,"Mileage: 9,100",Petrol,blue,1.3 DIG-T N-Connecta SUV 5dr Petrol DCT Auto Euro 6 (s/s) (160 ps) [Tadley] ULEZ|FINANCE AVAILABLE
9124,Nissan, Micra,"£16,711",2021,Automatic,44.1 mpg,Tax: £180,"Mileage: 2,281",Petrol,blue,a 1.0 IG-T 92 Tekna 5dr CVT
9205,Nissan, Juke,"£14,427",2020,Manual,47.9 mpg,Tax: £180,"Mileage: 10,189",Petrol,blue,1.0 DiG-T N-Connecta 5dr
9206,Nissan, Qashqai,"£17,813",2020,Manual,40.4 mpg,Tax: £180,"Mileage: 10,994",Petrol,blue,i 1.3 DiG-T N-Tec 5dr
9207,Nissan, Juke,"£17,580",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 11,605",Petrol,blue,1.0 DiG-T 114 Tekna 5dr
9208,Nissan, Qashqai,"£19,852",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 19,459",Petrol,blue,i 1.3 DiG-T 160 Tekna 5dr DCT
9209,Nissan, Qashqai,"£18,620",2022,Manual,44.8 mpg,Tax: £170,"Mileage: 10,719",Hybrid,blue,i 1.3 DiG-T MH Acenta Premium 5dr
9210,Nissan, Qashqai,"£20,489",2021,Manual,44.1 mpg,Tax: £170,"Mileage: 10,766",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
9211,Nissan, Qashqai,"£21,249",2021,Manual,44.1 mpg,Tax: £170,"Mileage: 11,771",Hybrid,blue,i 1.3 DiG-T MH 158 N-Connecta 5dr
9212,Nissan, Micra,"£12,000",2019,Manual,50.4 mpg,Tax: £180,"Mileage: 12,558",Petrol,blue,a 1.0 IG-T 100 Tekna 5dr
9213,Nissan, Juke,"£16,749",2020,Semi-Auto,46.3 mpg,Tax: £180,"Mileage: 14,667",Petrol,blue,1.0 DiG-T N-Connecta 5dr DCT
9214,Nissan, Qashqai,"£23,489",2021,Semi-Auto,44.1 mpg,Tax: £170,"Mileage: 20,008",Hybrid,blue,i 1.3 DiG-T MH 158 Premiere Edition 5dr Xtronic
9298,Nissan, Micra,"£12,000",2019,Manual,50.4 mpg,Tax: £180,"Mileage: 12,558",Petrol,blue,a 1.0 IG-T 100 Tekna 5dr
9299,Nissan, Juke,"£16,190",2020,Manual,45.6 mpg,Tax: n/a,"Mileage: 30,960",Petrol,blue,1.0 DiG-T Tekna+ 5dr
9300,Nissan, Qashqai,"£13,650",2017,Manual,50.4 mpg,Tax: £180,"Mileage: 55,000",Petrol,blue,i 1.2 DiG-T Tekna [Non-Panoramic] 5dr
9301,Nissan, Qashqai,"£20,000",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 7,699",Petrol,blue,i 1.3 DiG-T 160 Tekna 5dr DCT
9302,Nissan, Qashqai,"£16,999",2020,Semi-Auto,40.9 mpg,Tax: £180,"Mileage: 7,891",Petrol,blue,i 1.3 DiG-T 160 Acenta Premium 5dr DCT
9303,Nissan, Qashqai,"£23,599",2022,Semi-Auto,44.1 mpg,Tax: £170,"Mileage: 9,682",Hybrid,blue,i 1.3 DiG-T MH 158 N-Connecta 5dr Xtronic
9304,Nissan, Qashqai,"£20,599",2022,Manual,44.8 mpg,Tax: £170,"Mileage: 10,255",Hybrid,blue,i 1.3 DiG-T MH Acenta Premium 5dr
9305,Nissan, Qashqai,"£23,499",2022,Semi-Auto,44.1 mpg,Tax: £170,"Mileage: 10,350",Hybrid,blue,i 1.3 DiG-T MH 158 N-Connecta 5dr Xtronic
9306,Nissan, Qashqai,"£19,699",2022,Manual,44.8 mpg,Tax: £170,"Mileage: 13,199",Hybrid,blue,i 1.3 DiG-T MH Acenta Premium 5dr
9307,Nissan, Qashqai,"£14,299",2020,Manual,41.5 mpg,Tax: £180,"Mileage: 15,425",Petrol,blue,i 1.3 DiG-T 160 Acenta Premium 5dr
9395,Nissan, Qashqai,"£23,699",2022,Semi-Auto,44.1 mpg,Tax: £170,"Mileage: 16,190",Hybrid,blue,i 1.3 DiG-T MH 158 N-Connecta 5dr Xtronic
9396,Nissan, Qashqai,"£19,999",2021,Semi-Auto,44.8 mpg,Tax: £170,"Mileage: 25,552",Hybrid,blue,i 1.3 DiG-T MH 158 Acenta Premium 5dr Xtronic
9397,Nissan, Juke,"£16,999",2022,Semi-Auto,46.3 mpg,Tax: £180,"Mileage: 10,957",Petrol,blue,1.0 DiG-T 114 N-Connecta 5dr DCT
9398,Nissan, Qashqai,"£17,499",2020,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 12,097",Petrol,blue,i 1.3 DiG-T 160 N-Connecta 5dr DCT
9399,Nissan, Micra,"£10,999",2020,Manual,47.9 mpg,Tax: £180,"Mileage: 26,651",Petrol,blue,a 1.0 IG-T 100 Acenta 5dr
9400,Nissan, X Trail,"£23,995",2020,Automatic,36.2 mpg,Tax: £180,"Mileage: 22,493",Petrol,blue,l 1.3 DiG-T Tekna 5dr DCT
9401,Nissan, X Trail,"£22,480",2021,Automatic,38.7 mpg,Tax: £180,"Mileage: 28,501",Petrol,blue,l 1.3 DiG-T 158 N-Design 5dr [7 Seat] DCT
9402,Nissan, Qashqai,"£20,595",2022,Manual,44.1 mpg,Tax: £170,"Mileage: 8,179",Hybrid,blue,i 1.3 DiG-T MH N-Connecta 5dr
9403,Nissan, Qashqai,"£18,300",2021,Manual,44.1 mpg,Tax: £170,"Mileage: 33,651",Hybrid,blue,i 1.3 DiG-T MH Premiere Edition 5dr
9480,Nissan, Qashqai,"£12,885",2020,Manual,44.8 mpg,Tax: £180,"Mileage: 36,682",Petrol,blue,i 1.3 DiG-T Acenta Premium 5dr
9481,Nissan, Navara,"£23,988",2020,Automatic,30.4 mpg,Tax: £320,"Mileage: 54,000",Diesel,blue,a Double Cab Pick Up Tekna 2.3dCi 190 TT 4WD Auto
9482,Nissan, Juke,"£16,999",2020,Semi-Auto,46.3 mpg,Tax: £180,"Mileage: 3,318",Petrol,blue,1.0 DiG-T N-Connecta 5dr DCT
9483,Nissan, Qashqai,"£19,999",2021,Semi-Auto,44.1 mpg,Tax: £180,"Mileage: 6,295",Petrol,blue,i 1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof
9484,Nissan, X Trail,"£40,000",2023,Semi-Auto,42.8 mpg,Tax: £170,"Mileage: 9,000",Hybrid,blue,l 1.5 E-Power E-4orce 213 Tekna 5dr [7 Seat] Auto
9485,Nissan, Qashqai,"£20,000",2022,Manual,44.8 mpg,Tax: £170,"Mileage: 9,966",Hybrid,blue,i 1.3 DiG-T MH Acenta Premium 5dr
