,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
28994,BMW, 1 Series,"£19,200",2016,Automatic,39.8 mpg,Tax: £240,"Mileage: 27,450",Petrol,silver,"3.0 M140i Hatchback 3dr Petrol Auto Euro 6 (s/s) (340 ps) M Sport Bodykit,Full Leather"
28995,BMW, X4,"£17,300",2016,Automatic,47.9 mpg,Tax: £240,"Mileage: 66,753",Diesel,silver,"3.0 30d M Sport SUV 5dr Diesel Auto xDrive Euro 6 (s/s) (258 ps) M Sport Bodykit,All Wheel Driv"
28996,BMW, 4 Series,"£10,995",2015,Automatic,49.6 mpg,Tax: £200,"Mileage: 141,000",Diesel,silver,3.0 435D XDRIVE M SPORT GRAN COUPE 4d 309 BHP
28997,BMW, 3 Series,"£12,250",2012,Automatic,60.1 mpg,Tax: £150,"Mileage: 46,281",Diesel,silver,2.0 320d Luxury Touring 5dr Diesel Auto Euro 5 (s/s) (184 ps)
28998,BMW, 3 Series,"£10,450",2015,Automatic,60.1 mpg,Tax: £150,"Mileage: 107,369",Diesel,silver,2.0 320d M Sport Touring 5dr Diesel Auto Euro 5 (s/s) (184 ps)
28999,BMW, 3 Series,"£7,995",2012,Automatic,62.8 mpg,Tax: £35,"Mileage: 69,942",Diesel,silver,2.0 320d Luxury Saloon 4dr Diesel Auto Euro 5 (s/s) PARKING SENSORS|NAVIGATION
29086,BMW, 2 Series,"£14,400",2016,Semi-Auto,52.3 mpg,Tax: £150,"Mileage: 46,465",Petrol,silver,218i Luxury 5dr Step Auto
29087,BMW, 3 Series,"£10,995",2015,Automatic,56.5 mpg,Tax: £180,"Mileage: 83,836",Diesel,silver,Gran Turismo 320d M Sport
29088,BMW, Z3,"£8,495",1998,Manual,35.3 mpg,Tax: £325,"Mileage: 23,000",Petrol,silver,1.9 Z3 ROADSTER 2d 138 BHP
29089,BMW, 3 Series,"£7,979",2012,Automatic,50.4 mpg,Tax: £200,"Mileage: 75,000",Diesel,silver,2.0 320d M Sport Steptronic Euro 5 2dr 2 PREVIOUS OWNERS FULL HISTORY
29090,BMW, Z4,"£4,995",2004,Manual,31.7 mpg,Tax: £395,"Mileage: 95,000",Petrol,silver,Z4 2.5I SE
29091,BMW, X1,"£17,810",2016,Automatic,57.6 mpg,Tax: £150,"Mileage: 38,619",Diesel,silver,2.0 20d xLine Auto xDrive Euro 6 (s/s) 5dr Full service history
29092,BMW, X3,"£11,200",2014,Automatic,50.4 mpg,Tax: £200,"Mileage: 78,000",Diesel,silver,2.0 20d SE Auto xDrive Euro 5 (s/s) 5dr Low mileage
29093,BMW, 1 Series,"£4,495",2011,Manual,62.8 mpg,Tax: £35,"Mileage: 105,000",Diesel,silver,2.0TD 118d SE Coupe 2d 1995cc 
29094,BMW, Z4,"£5,995",2004,Automatic,29.7 mpg,Tax: £395,"Mileage: 76,239",Petrol,silver,2.5i SE 2dr Auto
29095,BMW, 3 Series,"£6,495",2011,Automatic,53.3 mpg,Tax: £180,"Mileage: 91,000",Diesel,silver,318d M Sport 4dr Step Auto
29181,BMW, 4 Series,"£14,300",2015,Automatic,56.5 mpg,Tax: £180,"Mileage: 44,043",Diesel,silver,"2.0 420d M Sport Convertible 2dr Diesel Auto Euro 6 (s/s) (190 ps) M Sport Bodykit,Full Leather"
29182,BMW, X5,"£19,995",2015,Automatic,47.1 mpg,Tax: £240,"Mileage: 122,000",Diesel,silver,3.0 40d M Sport Auto xDrive Euro 6 (s/s) 5dr Pan Roof/ HUD/ 360 Cam/ TowBar
29183,BMW, Z3,"£2,250",1999,Manual,30.7 mpg,Tax: £280,"Mileage: 150,000",Petrol,silver,2.0 2 DOOR PART EXCHANGE TO CLEAR
29184,BMW, 7 Series,"£7,750",2011,Automatic,41.5 mpg,Tax: £320,"Mileage: 85,000",Diesel,silver,730d SE
29185,BMW, 1 Series,"£8,500",2014,Automatic,64.2 mpg,Tax: £35,"Mileage: 87,000",Diesel,silver,116d M SPORT
