,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
17906,Volvo, V90,"£21,690",2019,Semi-Auto,33.2 mpg,Tax: £180,"Mileage: 34,596",Petrol,grey,2.0 T4 Momentum Plus 5dr Geartronic
17907,Volvo, XC40,"£27,000",2018,Automatic,32.8 mpg,Tax: £180,"Mileage: 34,490",Petrol,grey,2.0 T5 First Edition Auto AWD Euro 6 (s/s) 5dr SERVICE HISTORY HEATED SEATS
17908,Volvo, V90,"£18,000",2019,Automatic,43.5 mpg,Tax: £180,"Mileage: 61,610",Diesel,grey,2.0 D4 Momentum Plus Auto Euro 6 (s/s) 5dr VIRTUAL DASH SERVICE HISTORY
17909,Volvo, V90,"£20,000",2019,Automatic,166.2 mpg,Tax: £170,"Mileage: 88,240",Hybrid,grey,2.0h T8 Twin Engine 11.6kWh R-Design Plus Auto AWD Euro 6 (s/s) 5dr SERVICE HISTORY REVERSING CAM
17910,Volvo, XC40,"£13,700",2019,Manual,47.9 mpg,Tax: £180,"Mileage: 109,510",Diesel,grey,2.0 D3 Momentum Euro 6 (s/s) 5dr SERVICE HISTORY 1 OWNER SATNAV
17911,Volvo, S90,"£12,995",2019,Automatic,60.1 mpg,Tax: £180,"Mileage: 113,310",Diesel,grey,2.0 D4 Momentum Auto Euro 6 (s/s) 4dr SVC HISTORY 1 OWNER SAT NAV
17996,Volvo, XC40,"£13,700",2019,Manual,47.9 mpg,Tax: £180,"Mileage: 109,510",Diesel,grey,2.0 D3 Momentum Euro 6 (s/s) 5dr SERVICE HISTORY 1 OWNER SATNAV
17997,Volvo, S90,"£12,995",2019,Automatic,60.1 mpg,Tax: £180,"Mileage: 113,310",Diesel,grey,2.0 D4 Momentum Auto Euro 6 (s/s) 4dr SVC HISTORY 1 OWNER SAT NAV
17998,Volvo, XC90,"£49,990",2023,Semi-Auto,32.5 mpg,Tax: £170,"Mileage: 3,000",Hybrid,grey,2.0 B5P [250] Core 5dr AWD Geartronic
17999,Volvo, V90,"£41,990",2023,Semi-Auto,36.2 mpg,Tax: £170,"Mileage: 4,413",Hybrid,grey,2.0 B5P Cross Country Plus 5dr AWD Auto
18000,Volvo, V90,"£45,890",2023,Semi-Auto,36.2 mpg,Tax: £170,"Mileage: 8,211",Hybrid,grey,2.0 B5P Cross Country Ultimate 5dr AWD Auto
18001,Volvo, XC90,"£53,990",2022,Semi-Auto,188.3 mpg,Tax: £170,"Mileage: 10,902",Hybrid,grey,2.0 T8 [455] RC PHEV Inscription Pro 5dr AWD Auto
18002,Volvo, XC90,"£43,990",2022,Semi-Auto,31.7 mpg,Tax: £170,"Mileage: 13,309",Hybrid,grey,2.0 B5P [250] Inscription 5dr AWD Gtron
18003,Volvo, XC90,"£43,990",2020,Semi-Auto,113.0 mpg,Tax: n/a,"Mileage: 24,742",Hybrid,grey,2.0 T8 [390] Hybrid Inscription Pro 5dr AWD Gtron
18088,Volvo, XC40,"£23,990",2020,Semi-Auto,35.8 mpg,Tax: £180,"Mileage: 25,180",Petrol,grey,1.5 T3 [163] Momentum Pro 5dr Geartronic
18089,Volvo, XC40,"£28,290",2019,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 25,490",Diesel,grey,2.0 D4 [190] Inscription Pro 5dr AWD Geartronic
18090,Volvo, XC40,"£20,490",2020,Manual,47.9 mpg,Tax: £180,"Mileage: 28,925",Diesel,grey,2.0 D3 Momentum 5dr
18091,Volvo, XC90,"£39,706",2020,Automatic,113.0 mpg,Tax: £170,"Mileage: 23,769",Hybrid,grey,2.0h T8 Twin Engine 11.6kWh Inscription SUV 5dr Petrol Plug-in Hybrid Auto 4WD Euro 6 (s/s) (390 ps)
18092,Volvo, XC60,"£26,150",2020,Automatic,46.3 mpg,Tax: £170,"Mileage: 55,618",Hybrid,grey,2.0 B4 MHEV R-Design SUV 5dr Diesel Hybrid Auto AWD Euro 6 (s/s) (197 ps)
18093,Volvo, XC40,"£21,490",2018,Semi-Auto,56.5 mpg,Tax: £180,"Mileage: 75,994",Diesel,grey,2.0 D4 [190] Inscription 5dr AWD Geartronic
18094,Volvo, V90,"£18,699",2019,Semi-Auto,58.9 mpg,Tax: £180,"Mileage: 75,000",Diesel,grey,2.0 D4 R DESIGN 5dr Geartronic
18095,Volvo, XC60,"£65,980",2023,Semi-Auto,217.3 mpg,Tax: £170,"Mileage: 1,922",Hybrid,grey,2.0 T8 [455] RC PHEV Ultimate Dark 5dr AWD Gtron
18096,Volvo, XC40,"£26,980",2018,Semi-Auto,40.4 mpg,Tax: £180,"Mileage: 5,399",Petrol,grey,2.0 T4 Inscription Pro 5dr AWD Geartronic
18097,Volvo, V90,"£41,980",2023,Semi-Auto,39.8 mpg,Tax: £170,"Mileage: 7,189",Hybrid,grey,2.0 B5P Ultimate Dark 5dr Auto
18184,Volvo, XC40,"£27,980",2021,Semi-Auto,134.5 mpg,Tax: £170,"Mileage: 11,917",Hybrid,grey,1.5 T4 Recharge PHEV R DESIGN 5dr Auto
18185,Volvo, XC40,"£25,280",2018,Semi-Auto,40.9 mpg,Tax: £180,"Mileage: 18,000",Petrol,grey,2.0 T4 Inscription 5dr AWD Geartronic
18186,Volvo, XC60,"£29,480",2021,Semi-Auto,46.3 mpg,Tax: £170,"Mileage: 40,525",Diesel,grey,2.0 B4D Momentum 5dr AWD Geartronic
18187,Volvo, V60,"£23,980",2021,Semi-Auto,41.5 mpg,Tax: £170,"Mileage: 44,845",Hybrid,grey,2.0 B4P Inscription 5dr Auto
18188,Volvo, XC60,"£25,680",2020,Semi-Auto,46.3 mpg,Tax: £170,"Mileage: 45,057",Diesel,grey,2.0 B4D Momentum 5dr AWD Geartronic
18189,Volvo, XC90,"£27,980",2019,Semi-Auto,35.8 mpg,Tax: £180,"Mileage: 82,054",Petrol,grey,2.0 T5 [250] R DESIGN 5dr AWD Gtron
18190,Volvo, S90,"£15,480",2019,Semi-Auto,61.4 mpg,Tax: £180,"Mileage: 90,786",Diesel,grey,2.0 D4 R DESIGN 4dr Geartronic
18191,Volvo, XC60,"£65,980",2023,Semi-Auto,217.3 mpg,Tax: £170,"Mileage: 1,922",Hybrid,grey,2.0 T8 [455] RC PHEV Ultimate Dark 5dr AWD Gtron
18192,Volvo, V60,"£16,490",2019,Semi-Auto,60.1 mpg,Tax: £180,"Mileage: 80,978",Diesel,grey,2.0 D4 [190] Momentum 5dr Auto
18193,Volvo, V90,"£48,870",2023,Semi-Auto,39.8 mpg,Tax: £170,"Mileage: 3,250",Hybrid,grey,2.0 B5P Ultimate Dark 5dr Auto
