,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
17,Audi, TT,"£2,995",2007,Manual,36.2 mpg,Tax: £365,"Mileage: 74,259",Petrol,beige,2.0 TFSI Roadster 2dr Petrol Manual Euro 4 (200 ps)
18,Audi, RS4,"£76,991",2023,Automatic,28.8 mpg,Tax: £180,Mileage: 49,Petrol,beige,2.9 TFSI V6 Competition
19,Audi, A1,"£14,990",2016,Automatic,58.9 mpg,Tax: £35,"Mileage: 27,956",Petrol,beige,SPORTBACK TFSI S LINE
20,Audi, A4,"£2,000",2002,Automatic,35.8 mpg,Tax: £315,"Mileage: 87,200",Petrol,beige,4 2.0 SE 4dr Multitronic
21,Audi, TT,"£7,995",2011,Manual,42.8 mpg,Tax: £220,"Mileage: 85,276",Petrol,beige,2.0 TFSI SPORT 2d 211 BHP
22,Audi, A5,"£24,450",2018,Automatic,36.7 mpg,Tax: £180,"Mileage: 49,000",Petrol,beige,3.0 S5 TFSI QUATTRO 2d 349 BHP
23,Audi, Q5,"£29,850",2020,Semi-Auto,117.7 mpg,Tax: £170,"Mileage: 11,570",Other,beige,2.0 TFSI E S LINE QUATTRO 5d 295 BHP VAT QUALIFYING 
198,Audi, A5,"£24,450",2018,Automatic,36.7 mpg,Tax: £180,"Mileage: 49,000",Petrol,black,3.0 S5 TFSI QUATTRO 2d 349 BHP
199,Audi, Q5,"£29,850",2020,Semi-Auto,117.7 mpg,Tax: £170,"Mileage: 11,570",Other,black,2.0 TFSI E S LINE QUATTRO 5d 295 BHP VAT QUALIFYING 
200,Audi, Q3,"£29,995",2020,Semi-Auto,40.4 mpg,Tax: £170,"Mileage: 17,060",Petrol,black,35 TFSI S Line 5dr S Tronic
201,Audi, A6,"£25,799",2020,Other,34.9 mpg,Tax: £170,"Mileage: 12,947",Petrol,black,45 TFSI Quattro Sport 4dr S Tronic [Tech Pack]
202,Audi, A5,"£21,199",2019,Other,47.1 mpg,Tax: £180,"Mileage: 15,481",Diesel,black,40 TDI S Line 2dr S Tronic
203,Audi, A4,"£20,849",2020,Other,45.6 mpg,Tax: £170,"Mileage: 16,678",Petrol,black,35 TFSI Technik 4dr S Tronic
204,Audi, A3,"£17,449",2019,Other,43.5 mpg,Tax: £180,"Mileage: 17,662",Petrol,black,35 TFSI SE Technik 5dr
205,Audi, A3,"£16,799",2019,Other,47.1 mpg,Tax: £180,"Mileage: 18,142",Petrol,black,30 TFSI 116 S Line 5dr
291,Audi, Q2,"£17,599",2019,Other,42.8 mpg,Tax: £180,"Mileage: 18,672",Petrol,black,35 TFSI Sport 5dr
292,Audi, Q2,"£20,399",2020,Other,43.5 mpg,Tax: £180,"Mileage: 18,863",Petrol,black,35 TFSI S Line 5dr
293,Audi, A3,"£21,599",2020,Other,48.7 mpg,Tax: £170,"Mileage: 20,063",Petrol,black,35 TFSI Sport 5dr S Tronic
294,Audi, Q2,"£17,249",2020,Other,47.1 mpg,Tax: £180,"Mileage: 20,176",Petrol,black,30 TFSI Sport 5dr
295,Audi, A3,"£13,199",2017,Other,62.8 mpg,Tax: £180,"Mileage: 21,251",Petrol,black,1.0 TFSI SE 5dr
296,Audi, Q2,"£17,449",2019,Other,47.1 mpg,Tax: £180,"Mileage: 21,426",Petrol,black,30 TFSI Sport 5dr [Tech pack]
297,Audi, A3,"£19,149",2020,Other,65.7 mpg,Tax: £180,"Mileage: 23,194",Diesel,black,30 TDI Technik 5dr
298,Audi, A3,"£14,399",2019,Other,48.7 mpg,Tax: £180,"Mileage: 24,045",Petrol,black,30 TFSI 116 SE Technik 5dr
299,Audi, A3,"£14,599",2019,Other,48.7 mpg,Tax: £180,"Mileage: 24,438",Petrol,black,30 TFSI 116 SE Technik 5dr
300,Audi, A3,"£18,399",2020,Other,48.7 mpg,Tax: £180,"Mileage: 24,902",Petrol,black,35 TFSI Technik 5dr
388,Audi, A3,"£19,699",2020,Other,44.1 mpg,Tax: £180,"Mileage: 25,198",Petrol,black,35 TFSI S Line 4dr [Tech Pack]
389,Audi, Q2,"£17,949",2017,Other,52.3 mpg,Tax: £180,"Mileage: 25,392",Petrol,black,1.4 TFSI S Line 5dr S Tronic
390,Audi, Q3,"£24,499",2019,Other,48.7 mpg,Tax: £180,"Mileage: 26,785",Diesel,black,35 TDI Sport 5dr S Tronic [Comfort+Sound Pack]
391,Audi, Q5,"£24,499",2019,Other,39.2 mpg,Tax: £180,"Mileage: 27,320",Diesel,black,40 TDI Quattro Sport 5dr S Tronic
392,Audi, Q2,"£16,999",2020,Other,47.1 mpg,Tax: £180,"Mileage: 29,432",Petrol,black,30 TFSI Sport 5dr
393,Audi, Q2,"£16,749",2019,Other,47.1 mpg,Tax: £180,"Mileage: 29,799",Petrol,black,30 TFSI Sport 5dr [Tech pack]
394,Audi, A4,"£22,549",2020,Other,39.2 mpg,Tax: £170,"Mileage: 29,872",Petrol,black,35 TFSI Black Edition 4dr
395,Audi, A6,"£22,199",2019,Other,34.9 mpg,Tax: £170,"Mileage: 31,106",Petrol,black,45 TFSI Quattro Sport 4dr S Tronic
396,Audi, A4,"£21,199",2019,Other,39.2 mpg,Tax: £170,"Mileage: 31,787",Petrol,black,40 TFSI S Line 4dr S Tronic
397,Audi, A5,"£20,899",2018,Other,70.6 mpg,Tax: £180,"Mileage: 33,268",Diesel,black,2.0 TDI Ultra S Line 5dr S Tronic
485,Audi, Q3,"£15,199",2017,Other,51.4 mpg,Tax: £150,"Mileage: 38,513",Petrol,black,1.4T FSI Sport 5dr
486,Audi, Q2,"£17,499",2019,Other,40.9 mpg,Tax: £180,"Mileage: 38,597",Petrol,black,35 TFSI S Line 5dr
487,Audi, A5,"£20,999",2018,Other,62.8 mpg,Tax: £180,"Mileage: 38,874",Diesel,black,2.0 TDI Quattro S Line 5dr S Tronic
488,Audi, A3,"£17,299",2018,Other,42.2 mpg,Tax: £180,"Mileage: 38,950",Petrol,black,35 TFSI S Line 5dr S Tronic
489,Audi, A3,"£16,899",2019,Other,42.8 mpg,Tax: £180,"Mileage: 40,652",Petrol,black,35 TFSI S Line 4dr
490,Audi, A3,"£15,649",2019,Other,42.2 mpg,Tax: £180,"Mileage: 41,328",Petrol,black,35 TFSI Sport 5dr S Tronic
491,Audi, A5,"£19,299",2019,Other,48.7 mpg,Tax: £180,"Mileage: 41,643",Diesel,black,35 TDI S Line 5dr S Tronic
492,Audi, A5,"£19,299",2017,Other,70.6 mpg,Tax: £180,"Mileage: 41,695",Diesel,black,2.0 TDI Ultra S Line 5dr S Tronic
493,Audi, A3,"£19,849",2021,Other,61.4 mpg,Tax: £180,"Mileage: 42,045",Diesel,black,30 TDI S Line 5dr
494,Audi, A4,"£16,049",2017,Other,50.4 mpg,Tax: £180,"Mileage: 43,116",Petrol,black,AVANT 1.4T FSI S Line 5dr [Leather/Alc]
584,Audi, A5,"£20,999",2018,Other,62.8 mpg,Tax: £180,"Mileage: 38,874",Diesel,black,2.0 TDI Quattro S Line 5dr S Tronic
585,Audi, A3,"£17,299",2018,Other,42.2 mpg,Tax: £180,"Mileage: 38,950",Petrol,black,35 TFSI S Line 5dr S Tronic
586,Audi, A3,"£16,899",2019,Other,42.8 mpg,Tax: £180,"Mileage: 40,652",Petrol,black,35 TFSI S Line 4dr
587,Audi, A3,"£15,649",2019,Other,42.2 mpg,Tax: £180,"Mileage: 41,328",Petrol,black,35 TFSI Sport 5dr S Tronic
588,Audi, A5,"£19,299",2019,Other,48.7 mpg,Tax: £180,"Mileage: 41,643",Diesel,black,35 TDI S Line 5dr S Tronic
589,Audi, A5,"£19,299",2017,Other,70.6 mpg,Tax: £180,"Mileage: 41,695",Diesel,black,2.0 TDI Ultra S Line 5dr S Tronic
590,Audi, A3,"£19,849",2021,Other,61.4 mpg,Tax: £180,"Mileage: 42,045",Diesel,black,30 TDI S Line 5dr
591,Audi, A4,"£16,049",2017,Other,50.4 mpg,Tax: £180,"Mileage: 43,116",Petrol,black,AVANT 1.4T FSI S Line 5dr [Leather/Alc]
592,Audi, A4,"£13,799",2018,Other,51.4 mpg,Tax: £180,"Mileage: 43,549",Petrol,black,AVANT 1.4T FSI SE 5dr
593,Audi, A3,"£16,799",2018,Other,62.8 mpg,Tax: £180,"Mileage: 45,673",Diesel,black,2.0 TDI S Line 5dr S Tronic [7 Speed]
679,Audi, Q2,"£15,699",2019,Other,42.8 mpg,Tax: £180,"Mileage: 54,072",Petrol,black,35 TFSI Sport 5dr S Tronic
680,Audi, TT,"£15,949",2018,Other,62.8 mpg,Tax: £180,"Mileage: 56,977",Diesel,black,2.0 TDI Ultra S Line 2dr
681,Audi, A4,"£14,799",2017,Other,72.4 mpg,Tax: £180,"Mileage: 57,317",Diesel,black,2.0 TDI Ultra Sport 4dr S Tronic
682,Audi, Q5,"£24,399",2019,Other,38.2 mpg,Tax: £180,"Mileage: 58,229",Diesel,black,40 TDI Quattro S Line 5dr S Tronic
683,Audi, Q5,"£24,349",2019,Other,38.2 mpg,Tax: £180,"Mileage: 59,632",Diesel,black,40 TDI Quattro S Line 5dr S Tronic
684,Audi, A3,"£12,049",2018,Other,49.6 mpg,Tax: £180,"Mileage: 64,110",Diesel,black,30 TDI 116 SE Technik 5dr
685,Audi, Q5,"£19,299",2017,Other,56.5 mpg,Tax: £180,"Mileage: 65,390",Diesel,black,2.0 TDI Quattro Sport 5dr S Tronic
686,Audi, TT,"£14,749",2017,Other,62.8 mpg,Tax: £35,"Mileage: 65,693",Diesel,black,2.0 TDI Ultra S Line 2dr
687,Audi, A3,"£15,799",2017,Other,56.5 mpg,Tax: £180,"Mileage: 65,935",Petrol,black,1.5 TFSI Black Edition 4dr S Tronic
688,Audi, A3,"£13,949",2020,Other,43.5 mpg,Tax: £180,"Mileage: 66,413",Petrol,black,35 TFSI SE Technik 5dr S Tronic
774,Audi, Q2,"£15,699",2019,Other,42.8 mpg,Tax: £180,"Mileage: 54,072",Petrol,black,35 TFSI Sport 5dr S Tronic
775,Audi, TT,"£15,949",2018,Other,62.8 mpg,Tax: £180,"Mileage: 56,977",Diesel,black,2.0 TDI Ultra S Line 2dr
776,Audi, A4,"£14,799",2017,Other,72.4 mpg,Tax: £180,"Mileage: 57,317",Diesel,black,2.0 TDI Ultra Sport 4dr S Tronic
777,Audi, Q5,"£24,399",2019,Other,38.2 mpg,Tax: £180,"Mileage: 58,229",Diesel,black,40 TDI Quattro S Line 5dr S Tronic
778,Audi, A3,"£13,499",2018,Other,70.6 mpg,Tax: £180,"Mileage: 59,583",Diesel,black,1.6 TDI 116 Sport 4dr S Tronic
779,Audi, A4,"£16,699",2018,Other,50.4 mpg,Tax: £180,"Mileage: 59,605",Petrol,black,AVANT 1.4T FSI S Line 5dr S Tronic [Leather/Alc]
780,Audi, Q5,"£24,349",2019,Other,38.2 mpg,Tax: £180,"Mileage: 59,632",Diesel,black,40 TDI Quattro S Line 5dr S Tronic
781,Audi, A4,"£15,149",2019,Other,51.4 mpg,Tax: £180,"Mileage: 60,012",Diesel,black,35 TDI SE 4dr S Tronic
782,Audi, A3,"£14,349",2019,Other,44.8 mpg,Tax: £180,"Mileage: 63,836",Petrol,black,35 TFSI SE Technik 5dr S Tronic
783,Audi, A3,"£12,049",2018,Other,49.6 mpg,Tax: £180,"Mileage: 64,110",Diesel,black,30 TDI 116 SE Technik 5dr
868,Audi, Q5,"£19,299",2017,Other,56.5 mpg,Tax: £180,"Mileage: 65,390",Diesel,black,2.0 TDI Quattro Sport 5dr S Tronic
869,Audi, TT,"£14,749",2017,Other,62.8 mpg,Tax: £35,"Mileage: 65,693",Diesel,black,2.0 TDI Ultra S Line 2dr
870,Audi, A3,"£15,799",2017,Other,56.5 mpg,Tax: £180,"Mileage: 65,935",Petrol,black,1.5 TFSI Black Edition 4dr S Tronic
871,Audi, A3,"£13,949",2020,Other,43.5 mpg,Tax: £180,"Mileage: 66,413",Petrol,black,35 TFSI SE Technik 5dr S Tronic
872,Audi, A6,"£20,699",2019,Other,50.4 mpg,Tax: £170,"Mileage: 66,608",Diesel,black,40 TDI S Line 4dr S Tronic
873,Audi, Q3,"£15,749",2017,Other,55.4 mpg,Tax: £180,"Mileage: 67,385",Diesel,black,2.0 TDI Quattro S Line Edition 5dr S Tronic
874,Audi, A4,"£13,699",2018,Other,51.4 mpg,Tax: £180,"Mileage: 70,736",Petrol,black,AVANT 1.4T FSI Sport 5dr [Leather]
875,Audi, Q2,"£24,749",2021,Other,44.8 mpg,Tax: £180,"Mileage: 26,408",Petrol,black,35 TFSI S Line 5dr S Tronic
876,Audi, A3,"£19,049",2019,Other,54.3 mpg,Tax: £180,"Mileage: 32,653",Diesel,black,35 TDI Black Edition 5dr
877,Audi, A3,"£16,799",2019,Other,52.3 mpg,Tax: £180,"Mileage: 37,732",Diesel,black,30 TDI 116 S Line 5dr
964,Audi, A3,"£15,299",2019,Other,44.1 mpg,Tax: £180,"Mileage: 40,807",Petrol,black,35 TFSI Sport 5dr
965,Audi, A3,"£17,399",2019,Other,42.2 mpg,Tax: £180,"Mileage: 41,517",Petrol,black,35 TFSI S Line 5dr S Tronic
966,Audi, Q3,"£20,949",2019,Other,48.7 mpg,Tax: £180,"Mileage: 42,214",Diesel,black,35 TDI Sport 5dr S Tronic
967,Audi, Q3,"£23,749",2020,Other,39.8 mpg,Tax: £170,"Mileage: 51,344",Petrol,black,35 TFSI S Line 5dr S Tronic
968,Audi, A5,"£18,049",2019,Other,49.6 mpg,Tax: £180,"Mileage: 61,328",Diesel,black,35 TDI Sport 5dr S Tronic
969,Audi, A6,"£20,799",2019,Other,50.4 mpg,Tax: £170,"Mileage: 68,615",Diesel,black,40 TDI S Line 4dr S Tronic
970,Audi, A3,"£17,599",2018,Other,45.6 mpg,Tax: £180,"Mileage: 27,943",Petrol,black,CABRIOLET 2.0 TFSI Quattro S Line 2dr S Tronic
971,Audi, A3,"£18,299",2019,Other,42.2 mpg,Tax: £180,"Mileage: 34,165",Petrol,black,35 TFSI Black Edition 5dr
972,Audi, A1,"£16,949",2021,Other,50.4 mpg,Tax: £180,"Mileage: 32,886",Petrol,black,30 TFSI 110 Sport 5dr
973,Audi, Q3,"£22,999",2019,Other,32.5 mpg,Tax: £180,"Mileage: 37,027",Petrol,black,40 TFSI Quattro Sport 5dr S Tronic
1055,Audi, Q5,"£20,899",2018,Other,55.4 mpg,Tax: £180,"Mileage: 59,827",Diesel,black,2.0 TDI Quattro S Line 5dr S Tronic
1056,Audi, Q2,"£33,595",2022,Semi-Auto,44.8 mpg,Tax: £165,"Mileage: 1,000",Petrol,black,35 TFSI S Line 5dr S Tronic
1057,Audi, A4,"£39,995",2023,Semi-Auto,39.8 mpg,Tax: £170,"Mileage: 1,000",Petrol,black,4 40 TFSI 204 Black Edition 5dr S Tronic
1058,Audi, Q7,"£66,990",2023,Semi-Auto,35.3 mpg,Tax: £170,"Mileage: 1,000",Diesel,black,50 TDI Quattro S Line 5dr Tiptronic
1059,Audi, Q8,"£75,790",2023,Semi-Auto,26.7 mpg,Tax: £170,"Mileage: 1,501",Petrol,black,55 TFSI Quattro S Line 5dr Tiptronic [Leather]
1060,Audi, Q2,"£35,190",2023,Semi-Auto,44.1 mpg,Tax: £180,"Mileage: 2,001",Petrol,black,35 TFSI Black Edition 5dr S Tronic
1061,Audi, Q2,"£31,790",2023,Semi-Auto,44.8 mpg,Tax: £180,"Mileage: 3,001",Petrol,black,35 TFSI S Line 5dr S Tronic
1062,Audi, Q3,"£33,995",2023,Semi-Auto,40.4 mpg,Tax: £170,"Mileage: 3,669",Petrol,black,35 TFSI S Line 5dr S Tronic
1063,Audi, A3,"£27,790",2023,Semi-Auto,58.9 mpg,Tax: £180,"Mileage: 4,605",Diesel,black,3 35 TDI S Line 5dr S Tronic
1064,Audi, A1,"£22,390",2021,Semi-Auto,46.3 mpg,Tax: £180,"Mileage: 6,197",Petrol,black,30 TFSI 110 S Line 5dr S Tronic
1148,Audi, Q5,"£41,895",2023,Semi-Auto,43.5 mpg,Tax: £180,"Mileage: 6,601",Diesel,black,40 TDI Quattro S Line 5dr S Tronic
1149,Audi, A3,"£26,895",2023,Semi-Auto,47.9 mpg,Tax: £170,"Mileage: 7,721",Petrol,black,3 35 TFSI S Line 4dr S Tronic
1150,Audi, Q2,"£26,895",2022,Semi-Auto,44.8 mpg,Tax: £180,"Mileage: 11,901",Petrol,black,35 TFSI S Line 5dr S Tronic
1151,Audi, Q5,"£37,590",2021,Semi-Auto,42.8 mpg,Tax: £170,"Mileage: 20,346",Diesel,black,40 TDI Quattro Edition 1 5dr S Tronic
1152,Audi, Q5,"£48,690",2023,Semi-Auto,33.6 mpg,Tax: £170,"Mileage: 24,772",Petrol,black,45 TFSI Quattro Vorsprung 5dr S Tronic
1153,Audi, Q3,"£26,590",2020,Semi-Auto,39.8 mpg,Tax: £170,"Mileage: 28,414",Petrol,black,35 TFSI S Line 5dr S Tronic
1154,Audi, A1,"£11,290",2017,Manual,67.3 mpg,Tax: £180,"Mileage: 41,000",Petrol,black,TFSI SE
1155,Audi, A4,"£27,200",2022,Automatic,43.5 mpg,Tax: £170,"Mileage: 13,286",Petrol,black,"Avant 2.0 TFSI 35 Sport Edition Estate 5dr Petrol S Tronic Euro 6 (s/s) (150 ps) Full Leather,Sat"
1156,Audi, A3,"£21,500",2020,Automatic,46.3 mpg,Tax: £170,"Mileage: 26,493",Petrol,black,"1.5 TFSI 35 S line Sportback 5dr Petrol S Tronic Euro 6 (s/s) (150 ps) Digital Cockpit,S Line Body"
1157,Audi, Q3,"£22,200",2019,Automatic,32.5 mpg,Tax: £180,"Mileage: 31,028",Petrol,black,"2.0 TFSI 40 Sport SUV 5dr Petrol S Tronic quattro Euro 6 (s/s) (190 ps) Digital Cockpit,All Wheel"
1245,Audi, A3,"£15,200",2019,Manual,47.9 mpg,Tax: £180,"Mileage: 41,076",Petrol,black,"1.0 TFSI 30 S line Sportback 5dr Petrol Manual Euro 6 (s/s) (116 ps) S Line Body Styling,Part Leath"
1246,Audi, Q3,"£21,500",2019,Automatic,48.7 mpg,Tax: £180,"Mileage: 43,282",Diesel,black,"2.0 TDI 35 Sport SUV 5dr Diesel S Tronic Euro 6 (s/s) (150 ps) Digital Cockpit,ST Style Pack"
1247,Audi, Q5,"£27,900",2020,Automatic,117.7 mpg,Tax: £170,"Mileage: 52,410",Hybrid,black,2.0 TFSIe 50 S line SUV 5dr Petrol Plug-in Hybrid S Tronic quattro Euro 6 (s/s) 14.1kWh (299 ps) S
1248,Audi, A3,"£27,500",2023,Automatic,46.3 mpg,Tax: £170,"Mileage: 4,226",Petrol,black,"1.5 TFSI 35 S line Sportback 5dr Petrol S Tronic Euro 6 (s/s) (150 ps) Digital Cockpit,S Line Body"
1249,Audi, Q2,"£24,400",2022,Automatic,46.3 mpg,Tax: £180,"Mileage: 10,973",Petrol,black,"1.5 TFSI CoD 35 Sport SUV 5dr Petrol S Tronic Euro 6 (s/s) (150 ps) Digital Cockpit,17'' Alloy Whee"
1250,Audi, A4,"£22,300",2021,Automatic,54.3 mpg,Tax: £170,"Mileage: 26,992",Diesel,black,"2.0 TDI 35 S line Saloon 4dr Diesel S Tronic Euro 6 (s/s) (163 ps) Digital Cockpit,S Line Body St"
1251,Audi, A3,"£20,700",2021,Automatic,52.3 mpg,Tax: £170,"Mileage: 34,209",Petrol,black,"1.0 TFSI 30 S line Saloon 4dr Petrol S Tronic Euro 6 (s/s) (110 ps) Digital Cockpit,S Line Body St"
1252,Audi, A3,"£14,700",2019,Manual,47.9 mpg,Tax: £180,"Mileage: 35,280",Petrol,black,"1.0 TFSI 30 Sport Sportback 5dr Petrol Manual Euro 6 (s/s) (116 ps) Full Leather,Android Auto"
1253,Audi, A1,"£16,600",2020,Manual,47.9 mpg,Tax: £180,"Mileage: 35,713",Petrol,black,"1.0 TFSI 30 S line Sportback 5dr Petrol Manual Euro 6 (s/s) (116 ps) Digital Cockpit,S Line Body St"
1339,Audi, Q2,"£15,600",2020,Manual,47.1 mpg,Tax: £180,"Mileage: 38,412",Petrol,black,"1.0 TFSI 30 Sport SUV 5dr Petrol Manual Euro 6 (s/s) (116 ps) Android Auto,Apple CarPlay"
1340,Audi, A8,"£27,300",2019,Automatic,40.4 mpg,Tax: £170,"Mileage: 45,450",Diesel,black,"3.0 TDI V6 50 Saloon 4dr Diesel Tiptronic quattro Euro 6 (s/s) (286 ps) Digital Cockpit,All Wheel"
1341,Audi, A3,"£15,300",2019,Manual,48.7 mpg,Tax: £180,"Mileage: 46,517",Petrol,black,"1.0 TFSI 30 S line Saloon 4dr Petrol Manual Euro 6 (s/s) (116 ps) S Line Body Styling,Part Leath"
1342,Audi, Q2,"£16,500",2020,Manual,45.6 mpg,Tax: £180,"Mileage: 48,197",Petrol,black,"1.0 TFSI 30 S line SUV 5dr Petrol Manual Euro 6 (s/s) (116 ps) S Line Body Styling,Part Leath"
1343,Audi, A3,"£20,900",2020,Manual,45.6 mpg,Tax: £170,"Mileage: 15,550",Petrol,black,"1.5 TFSI 35 S line Sportback 5dr Petrol Manual Euro 6 (s/s) (150 ps) Digital Cockpit,S Line Body St"
1344,Audi, A4,"£24,700",2020,Automatic,39.8 mpg,Tax: £170,"Mileage: 23,800",Petrol,black,"Avant 2.0 TFSI 35 Black Edition Estate 5dr Petrol S Tronic Euro 6 (s/s) (150 ps) Digital Cockpit,AMG"
1345,Audi, A5,"£18,500",2018,Automatic,50.4 mpg,Tax: £170,"Mileage: 38,366",Petrol,black,"2.0 TFSI S line Sportback 5dr Petrol S Tronic Euro 6 (s/s) (190 ps) S Line Body Styling,Part Leath"
1346,Audi, A5,"£15,800",2017,Automatic,62.8 mpg,Tax: £35,"Mileage: 61,705",Diesel,black,"2.0 TDI S line Coupe 2dr Diesel S Tronic quattro Euro 6 (s/s) (190 ps) S Line Body Styling,Part"
1347,Audi, A4,"£18,000",2019,Automatic,38.7 mpg,Tax: £170,"Mileage: 49,216",Petrol,black,"2.0 TFSI 35 Black Edition Saloon 4dr Petrol S Tronic Euro 6 (s/s) (150 ps) S Line Body Styling,Part"
1434,Audi, A3,"£15,300",2019,Manual,48.7 mpg,Tax: £180,"Mileage: 46,517",Petrol,black,"1.0 TFSI 30 S line Saloon 4dr Petrol Manual Euro 6 (s/s) (116 ps) S Line Body Styling,Part Leath"
1435,Audi, Q3,"£17,000",2018,Automatic,47.9 mpg,Tax: £180,"Mileage: 51,185",Petrol,black,"1.4 TFSI CoD S line Edition SUV 5dr Petrol S Tronic Euro 6 (s/s) (150 ps) S Line Body Styling,Part"
1436,Audi, TT,"£19,000",2020,Automatic,40.9 mpg,Tax: £180,"Mileage: 56,752",Petrol,black,"2.0 TFSI 40 S line Coupe 3dr Petrol S Tronic Euro 6 (s/s) (197 ps) Digital Cockpit,S Line Body St"
1437,Audi, A4,"£18,700",2020,Manual,38.2 mpg,Tax: £170,"Mileage: 57,711",Petrol,black,"Avant 2.0 TFSI 35 Black Edition Estate 5dr Petrol Manual Euro 6 (s/s) (150 ps) Digital Cockpit,S"
1438,Audi, A3,"£20,900",2020,Manual,45.6 mpg,Tax: £170,"Mileage: 15,550",Petrol,black,"1.5 TFSI 35 S line Sportback 5dr Petrol Manual Euro 6 (s/s) (150 ps) Digital Cockpit,S Line Body St"
1439,Audi, A4,"£24,700",2020,Automatic,39.8 mpg,Tax: £170,"Mileage: 23,800",Petrol,black,"Avant 2.0 TFSI 35 Black Edition Estate 5dr Petrol S Tronic Euro 6 (s/s) (150 ps) Digital Cockpit,AMG"
1440,Audi, A5,"£18,500",2018,Automatic,50.4 mpg,Tax: £170,"Mileage: 38,366",Petrol,black,"2.0 TFSI S line Sportback 5dr Petrol S Tronic Euro 6 (s/s) (190 ps) S Line Body Styling,Part Leath"
1441,Audi, Q3,"£22,700",2019,Semi-Auto,39.8 mpg,Tax: £180,"Mileage: 17,105",Petrol,black,35 TFSI S Line 5dr S Tronic
1442,Audi, A3,"£33,980",2023,Semi-Auto,48.7 mpg,Tax: £180,Mileage: 10,Petrol,black,3 35 TFSI Black Edition 4dr S Tronic
1443,Audi, A1,"£26,680",2023,Semi-Auto,46.3 mpg,Tax: £180,"Mileage: 1,000",Petrol,black,30 TFSI 110 S Line 5dr S Tronic
1528,Audi, Q2,"£31,980",2023,Semi-Auto,46.3 mpg,Tax: £180,"Mileage: 2,000",Petrol,black,35 TFSI Sport 5dr S Tronic
1529,Audi, Q2,"£27,950",2023,Semi-Auto,44.8 mpg,Tax: £180,"Mileage: 2,332",Petrol,black,35 TFSI S Line 5dr S Tronic
1530,Audi, A3,"£25,440",2023,Semi-Auto,53.3 mpg,Tax: £170,"Mileage: 3,000",Petrol,black,3 30 TFSI Sport 5dr S Tronic
1531,Audi, Q2,"£27,950",2023,Semi-Auto,44.8 mpg,Tax: £180,"Mileage: 3,117",Petrol,black,35 TFSI S Line 5dr S Tronic
1532,Audi, A8,"£56,480",2023,Semi-Auto,30.4 mpg,Tax: £170,"Mileage: 8,000",Petrol,black,55 TFSI Quattro Black Edition 4dr Tiptronic
1533,Audi, A3,"£20,550",2018,Semi-Auto,54.3 mpg,Tax: £180,"Mileage: 11,000",Petrol,black,3 1.5 TFSI S Line 2dr S Tronic
1534,Audi, Q3,"£30,940",2021,Semi-Auto,49.6 mpg,Tax: £180,"Mileage: 11,490",Diesel,black,35 TDI S Line 5dr S Tronic
1535,Audi, A3,"£29,000",2021,Semi-Auto,235.4 mpg,Tax: £170,"Mileage: 15,293",Hybrid,black,3 45 TFSI e S Line Competition 5dr S Tronic
1536,Audi, A1,"£15,550",2018,Semi-Auto,64.2 mpg,Tax: £180,"Mileage: 18,489",Petrol,black,1.0 TFSI Sport Nav 5dr S Tronic
1625,Audi, A3,"£21,200",2020,Manual,48.7 mpg,Tax: £180,"Mileage: 17,569",Petrol,black,3 35 TFSI Technik 5dr
1626,Audi, A1,"£15,550",2018,Semi-Auto,64.2 mpg,Tax: £180,"Mileage: 18,489",Petrol,black,1.0 TFSI Sport Nav 5dr S Tronic
1627,Audi, Q7,"£41,940",2020,Semi-Auto,88.3 mpg,Tax: £170,"Mileage: 20,747",Hybrid,black,55 TFSI e Quattro Sport 5dr Tiptronic
1628,Audi, Q2,"£20,800",2021,Manual,48.7 mpg,Tax: £180,"Mileage: 21,001",Petrol,black,30 TFSI Sport 5dr
1629,Audi, A5,"£30,812",2022,Semi-Auto,41.5 mpg,Tax: £170,"Mileage: 21,007",Petrol,black,40 TFSI 204 S Line 5dr S Tronic
1630,Audi, TT,"£22,800",2019,Semi-Auto,40.9 mpg,Tax: £180,"Mileage: 23,133",Petrol,black,40 TFSI S Line 2dr S Tronic
1631,Audi, A6,"£27,650",2021,Semi-Auto,39.2 mpg,Tax: £170,"Mileage: 27,349",Petrol,black,40 TFSI Sport 4dr S Tronic
1632,Audi, A1,"£19,850",2019,Semi-Auto,44.8 mpg,Tax: £180,"Mileage: 27,541",Petrol,black,35 TFSI S Line 5dr S Tronic
1720,Audi, A5,"£24,400",2021,Semi-Auto,55.4 mpg,Tax: £170,"Mileage: 52,898",Diesel,black,35 TDI S Line 2dr S Tronic
1721,Audi, Q5,"£29,900",2020,Semi-Auto,43.5 mpg,Tax: £180,"Mileage: 53,172",Diesel,black,40 TDI Quattro S Line 5dr S Tronic
1722,Audi, Q5,"£38,900",2021,Semi-Auto,176.6 mpg,Tax: £170,"Mileage: 13,371",Hybrid,black,50 TFSI e Quattro S Line 5dr S Tronic
1723,Audi, Q2,"£19,050",2020,Manual,49.6 mpg,Tax: £180,"Mileage: 15,700",Diesel,black,30 TDI Sport 5dr
1724,Audi, A3,"£21,200",2020,Manual,48.7 mpg,Tax: £180,"Mileage: 17,569",Petrol,black,3 35 TFSI Technik 5dr
