,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
16734,Ford, Fiesta,"£13,793",2021,Manual,55.4 mpg,Tax: £170,"Mileage: 31,063",Petrol,grey,1.0 EcoBoost Hybrid mHEV 125 Vignale Edition 5dr
16735,Ford, Fiesta,"£10,822",2019,Manual,55.4 mpg,Tax: £180,"Mileage: 31,104",Petrol,grey,1.1 Zetec 5dr
16736,Ford, Puma,"£20,583",2022,Manual,49.6 mpg,Tax: £170,"Mileage: 3,361",Petrol,grey,a 1.0 EcoBoost Hybrid mHEV 155 ST-Line X 5dr
16737,Ford, Kuga,"£21,008",2022,Manual,41.5 mpg,Tax: £180,"Mileage: 12,154",Petrol,grey,a 1.5 EcoBoost 150 Titanium Edition 5dr
16824,Ford, Focus,"£27,650",2022,Manual,35.3 mpg,Tax: £180,"Mileage: 2,843",Petrol,grey,s 2.3 EcoBoost ST 5dr
16825,Ford, Fiesta,"£10,874",2017,Manual,54.3 mpg,Tax: £150,"Mileage: 7,228",Petrol,grey,a 1.25 82 Zetec 5dr
16826,Ford, Puma,"£23,488",2022,Manual,41.5 mpg,Tax: £180,"Mileage: 10,932",Petrol,grey,a 1.5 EcoBoost ST 5dr
16827,Ford, Fiesta,"£20,300",2022,Manual,40.3 mpg,Tax: £180,"Mileage: 11,000",Petrol,grey,a 1.5 EcoBoost ST-3 5dr
16828,Ford, Kuga,"£20,188",2021,Manual,41.5 mpg,Tax: £180,"Mileage: 15,475",Petrol,grey,a 1.5 EcoBoost 150 Titanium Edition 5dr
16829,Ford, Puma,"£18,538",2021,Manual,50.4 mpg,Tax: n/a,"Mileage: 15,917",Petrol,grey,a 1.0 EcoBoost Hybrid mHEV ST-Line Vignale 5dr
16830,Ford, Focus,"£15,000",2020,Manual,60.1 mpg,Tax: £180,"Mileage: 16,797",Petrol,grey,s 1.0 EcoBoost 125 ST-Line 5dr
16831,Ford, Puma,"£17,500",2022,Manual,50.4 mpg,Tax: £170,"Mileage: 17,667",Petrol,grey,a 1.0 EcoBoost Hybrid mHEV ST-Line X 5dr
16832,Ford, Puma,"£16,400",2021,Manual,51.4 mpg,Tax: £170,"Mileage: 18,103",Petrol,grey,a 1.0 EcoBoost Hybrid mHEV ST-Line 5dr
16833,Ford, Puma,"£21,400",2021,Semi-Auto,49.6 mpg,Tax: £170,"Mileage: 18,579",Petrol,grey,a 1.0 EcoBoost Hybrid mHEV ST-Line X 5dr DCT
16914,Ford, Mustang,"£28,550",2020,Manual,30.4 mpg,Tax: £180,"Mileage: 22,282",Petrol,grey,g 2.3 EcoBoost 270 2dr
