,brand,model,price,year,transmission,fuelConsumption,tax,mileage,fueltype,color,variant
18812,Kia, Niro,"£22,600",2022,Automatic,64.2 mpg,Tax: £170,"Mileage: 22,195",Hybrid,grey,1.6 GDi Hybrid 2 5dr DCT
18813,Kia, Sportage,"£21,794",2022,Manual,42.2 mpg,Tax: £180,"Mileage: 22,007",Petrol,grey,e 1.6T GDi ISG 2 5dr
18814,Kia, Niro,"£14,489",2018,Automatic,74.3 mpg,Tax: £0,"Mileage: 30,968",Hybrid,grey,KIA NIRO 1.6 GDi Hybrid 2 5dr DCT
18815,Kia, Niro,"£14,995",2017,Automatic,64.2 mpg,Tax: £170,"Mileage: 68,000",Hybrid,grey,1.6 GDi Hybrid 3 5dr DCT
18816,Kia, Stonic,"£18,450",2021,Manual,51.4 mpg,Tax: £170,"Mileage: 6,574",Hybrid,grey,1.0 T-GDi MHEV Connect SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (118 bhp)
18817,Kia, Sportage,"£26,250",2023,Manual,41.5 mpg,Tax: £180,"Mileage: 7,594",Petrol,grey,Sportage 1.6T GDi ISG 3 5dr Estate
18818,Kia, Sportage,"£13,579",2019,Manual,47.1 mpg,Tax: £180,"Mileage: 49,877",Diesel,grey,e 1.6 CRDi ISG 2 5dr
18819,Kia, Sportage,"£16,250",2019,Automatic,43.5 mpg,Tax: £180,"Mileage: 57,923",Diesel,grey,e 1.6 CRDi ISG GT-Line 5dr DCT Auto [AWD]
18907,Kia, Xceed,"£20,500",2021,Manual,44.8 mpg,Tax: £180,"Mileage: 11,274",Petrol,grey,1.5T GDi ISG 4 5dr
18908,Kia, Pro Ceed,"£18,600",2020,Manual,45.6 mpg,Tax: £180,"Mileage: 15,836",Petrol,grey,1.4T GDi ISG GT-Line 5dr
18909,Kia, Stonic,"£20,000",2022,Automatic,49.6 mpg,Tax: £170,"Mileage: 20,003",Hybrid,grey,1.0T GDi 48V GT-Line S 5dr DCT
18910,Kia, Sorento,"£34,500",2021,Automatic,38.7 mpg,Tax: £170,"Mileage: 22,929",Hybrid,grey,1.6 T-GDi HEV 3 5dr Auto
18911,Kia, Sportage,"£16,800",2018,Manual,34.5 mpg,Tax: £180,"Mileage: 44,506",Petrol,grey,e 1.6T GDi ISG 4 5dr
18912,Kia, Stonic,"£15,400",2019,Automatic,46.3 mpg,Tax: £180,"Mileage: 14,854",Petrol,grey,1.0T GDi 3 5dr Auto
18913,Kia, Sportage,"£19,295",2019,Automatic,32.5 mpg,Tax: £180,"Mileage: 34,730",Petrol,grey,e 1.6T GDi ISG GT-Line 5dr DCT Auto [AWD]
18914,Kia, Ceed,"£13,995",2019,Manual,50.4 mpg,Tax: £180,"Mileage: 13,730",Petrol,grey,1.0T GDi ISG 2 5dr
18997,Kia, Ceed,"£11,500",2019,Manual,50.4 mpg,Tax: £180,"Mileage: 31,860",Petrol,grey,1.0 T-GDi ECO 2 Euro 6 (s/s) 5dr REVERSING CAMERA SVC HISTORY
18998,Kia, Sportage,"£32,995",2023,Automatic,49.6 mpg,Tax: £170,"Mileage: 3,500",Hybrid,grey,3 ISG MHEV
18999,Kia, Sportage,"£18,995",2020,Manual,34.9 mpg,Tax: £180,"Mileage: 12,000",Petrol,grey,e 1.6 GDi ISG Platinum Edition 5dr
19000,Kia, Stonic,"£14,499",2019,Manual,47.1 mpg,Tax: £180,"Mileage: 15,000",Petrol,grey,1.0T GDi 3 5dr
19001,Kia, Sorento,"£35,995",2021,Automatic,176.6 mpg,Tax: £170,"Mileage: 15,651",Hybrid,grey,1.6 T-GDi PHEV 2 5dr Auto
19002,Kia, Rio,"£12,995",2019,Manual,47.1 mpg,Tax: £180,"Mileage: 23,705",Petrol,grey,1.0 T GDi 118 GT-Line 5dr
19003,Kia, Stonic,"£14,495",2019,Manual,47.1 mpg,Tax: £180,"Mileage: 34,500",Petrol,grey,1.0T GDi 4 5dr
19004,Kia, Niro,"£16,995",2018,Automatic,65.7 mpg,Tax: £170,"Mileage: 41,000",Hybrid,grey,1.6 GDi Hybrid 4 5dr DCT
19005,Kia, Sportage,"£12,395",2019,Manual,34.9 mpg,Tax: £180,"Mileage: 81,700",Petrol,grey,e 1.6 GDi ISG 2 5dr
19088,Kia, Sportage,"£12,395",2019,Manual,34.9 mpg,Tax: £180,"Mileage: 81,700",Petrol,grey,e 1.6 GDi ISG 2 5dr
19089,Kia, Sportage,"£13,857",2020,Manual,36.2 mpg,Tax: £180,"Mileage: 47,168",Petrol,grey,e 1.6 GDi ISG 2 5dr
19090,Kia, Niro,"£27,140",2022,Automatic,61.4 mpg,Tax: £170,"Mileage: 10,605",Hybrid,grey,1.6 GDi Hybrid 3 5dr DCT
19091,Kia, Stonic,"£11,334",2018,Manual,56.5 mpg,Tax: £165,"Mileage: 34,048",Petrol,grey,1.0T GDi 2 5dr
19092,Kia, Ceed,"£18,699",2021,Manual,49.6 mpg,Tax: £180,"Mileage: 7,862",Petrol,grey,1.5T GDi ISG GT-Line 5dr
19093,Kia, Xceed,"£18,100",2023,Manual,46.3 mpg,Tax: £180,"Mileage: 7,854",Petrol,grey,1.5T GDi ISG 2 5dr
19094,Kia, Xceed,"£20,100",2023,Manual,44.8 mpg,Tax: £180,"Mileage: 9,841",Petrol,grey,1.5T GDi ISG GT-Line 5dr
19095,Kia, Sportage,"£22,176",2022,Manual,42.2 mpg,Tax: £180,"Mileage: 12,093",Petrol,grey,e 1.6T GDi ISG 2 5dr
19096,Kia, Sportage,"£17,200",2020,Manual,34.9 mpg,Tax: £180,"Mileage: 38,231",Petrol,grey,e 1.6T GDi ISG GT-Line 5dr
19178,Kia, Stonic,"£14,999",2021,Manual,50.4 mpg,Tax: £170,"Mileage: 38,350",Hybrid,grey,1.0 T-GDi MHEV GT-Line SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (118 bhp)
19179,Kia, Sportage,"£17,999",2019,Semi-Auto,47.1 mpg,Tax: £180,"Mileage: 13,907",Diesel,grey,1.6 CRDI 2 ISG 5d 135 BHP
19180,Kia, Ceed,"£10,799",2020,Manual,60.1 mpg,Tax: £180,"Mileage: 72,116",Diesel,grey,1.6 CRDI 2 NAV ISG 5d 114 BHP
19181,Kia, Sportage,"£13,847",2019,Manual,34.9 mpg,Tax: £180,"Mileage: 30,329",Petrol,grey,1.6 GDi 2 Euro 6 (s/s) 5dr
19182,Kia, Sportage,"£36,995",2023,Automatic,40.4 mpg,Tax: £170,"Mileage: 4,500",Hybrid,grey,e 1.6T GDi 48V ISG GT-Line S 5dr DCT AWD
19183,Kia, Pro Ceed,"£21,995",2023,Manual,48.7 mpg,Tax: £180,"Mileage: 8,958",Petrol,grey,1.5T GDi ISG GT-Line 5dr
19184,Kia, Pro Ceed,"£19,895",2021,Manual,48.7 mpg,Tax: £165,"Mileage: 15,000",Petrol,grey,1.5T GDi ISG GT-Line 5dr
19185,Kia, Stonic,"£13,795",2019,Manual,47.1 mpg,Tax: £165,"Mileage: 23,000",Petrol,grey,1.0T GDi 3 5dr
19186,Kia, Stonic,"£12,895",2018,Manual,47.1 mpg,Tax: £180,"Mileage: 45,000",Petrol,grey,1.0T GDi First Edition 5dr
19269,Kia, Ceed,"£16,990",2020,Manual,47.1 mpg,Tax: £180,"Mileage: 11,073",Petrol,grey,1.0T GDi ISG GT-Line 5dr
19270,Kia, Stonic,"£17,690",2022,Manual,50.4 mpg,Tax: £170,"Mileage: 12,627",Hybrid,grey,1.0T GDi 48V GT-Line 5dr
19271,Kia, Sportage,"£20,990",2022,Automatic,50.4 mpg,Tax: £170,"Mileage: 13,776",Hybrid,grey,e 1.6 CRDi 48V ISG 2 5dr DCT Auto
19272,Kia, Stonic,"£16,490",2021,Automatic,49.6 mpg,Tax: £180,"Mileage: 16,940",Petrol,grey,1.0T GDi 99 2 5dr DCT
19273,Kia, Sportage,"£15,290",2019,Manual,34.9 mpg,Tax: £165,"Mileage: 26,758",Petrol,grey,e 1.6 GDi ISG 2 5dr
19274,Kia, Stonic,"£14,399",2020,Manual,47.1 mpg,Tax: £180,"Mileage: 6,632",Petrol,grey,1.0T GDi 3 5dr
19275,Kia, Sportage,"£17,299",2020,Manual,48.7 mpg,Tax: £170,"Mileage: 27,032",Hybrid,grey,e 1.6 CRDi 48V ISG GT-Line 5dr
19363,Kia, Sportage,"£16,799",2020,Manual,48.7 mpg,Tax: £170,"Mileage: 32,398",Hybrid,grey,e 1.6 CRDi 48V ISG GT-Line 5dr
19364,Kia, Niro,"£20,500",2022,Automatic,58.9 mpg,Tax: £170,"Mileage: 3,008",Hybrid,grey,1.6 GDi Hybrid 2 5dr DCT
19365,Kia, Ceed,"£15,300",2020,Manual,46.3 mpg,Tax: £180,"Mileage: 8,291",Petrol,grey,1.4T GDi ISG 3 5dr
19366,Kia, Stonic,"£16,150",2020,Automatic,46.3 mpg,Tax: £180,"Mileage: 12,428",Petrol,grey,1.0T GDi 3 5dr Auto
19367,Kia, Ceed,"£18,150",2022,Manual,49.6 mpg,Tax: £180,"Mileage: 15,992",Petrol,grey,1.5T GDi ISG 3 5dr
19368,Kia, Sportage,"£16,990",2019,Automatic,47.1 mpg,Tax: £180,"Mileage: 25,134",Diesel,grey,e 1.6 CRDi ISG 2 5dr DCT Auto
19369,Kia, Stonic,"£13,180",2018,Manual,47.1 mpg,Tax: £180,"Mileage: 27,562",Petrol,grey,1.0T GDi 4 5dr
19370,Kia, Niro,"£15,997",2020,Automatic,74.3 mpg,Tax: £170,"Mileage: 6,462",Hybrid,grey,1.6 GDi Hybrid 2 5dr DCT
19371,Kia, Niro,"£15,499",2020,Automatic,74.3 mpg,Tax: £170,"Mileage: 18,014",Hybrid,grey,1.6 GDi Hybrid 2 5dr DCT
19372,Kia, Sportage,"£18,317",2019,Automatic,47.1 mpg,Tax: £180,"Mileage: 12,002",Diesel,grey,e 1.6 CRDi ISG 2 5dr DCT Auto
19457,Kia, Ceed,"£14,646",2021,Manual,54.3 mpg,Tax: £180,"Mileage: 13,388",Petrol,grey,1.0T GDi ISG 2 5dr
19458,Kia, Rio,"£14,621",2023,Manual,49.6 mpg,Tax: £180,"Mileage: 14,275",Petrol,grey,1.25 2 5dr
19459,Kia, Stinger,"£31,409",2021,Automatic,27.7 mpg,Tax: £180,"Mileage: 17,896",Petrol,grey,3.3 T-GDi GT S 5dr Auto
19460,Kia, Sportage,"£18,000",2020,Manual,34.9 mpg,Tax: £180,"Mileage: 23,101",Petrol,grey,e 1.6 GDi ISG Platinum Edition 5dr
19461,Kia, Sportage,"£17,155",2021,Manual,38.7 mpg,Tax: £180,"Mileage: 23,177",Petrol,grey,e 1.6 GDi ISG 2 5dr
19462,Kia, Sportage,"£16,568",2021,Manual,38.7 mpg,Tax: £180,"Mileage: 34,448",Petrol,grey,e 1.6 GDi ISG 2 5dr
19463,Kia, Sportage,"£13,687",2019,Manual,34.9 mpg,Tax: £180,"Mileage: 46,503",Petrol,grey,e 1.6 GDi ISG 2 5dr
19464,Kia, Sportage,"£15,495",2019,Manual,42.2 mpg,Tax: £180,"Mileage: 52,416",Diesel,grey,2.0 CRDi EcoDynamics+ GT-Line AWD Euro 6 (s/s) 5dr 2 litre AWD heated seats
19465,Kia, Sportage,"£20,000",2019,Automatic,32.5 mpg,Tax: £180,"Mileage: 22,412",Petrol,grey,Gt-Line Isg 4X4 S-A SATNAV+LEATHER+CAMERA+WARRANTY
19466,Kia, Sportage,"£15,900",2019,Automatic,45.6 mpg,Tax: £180,"Mileage: 54,620",Diesel,grey,1.6 CRDi GT-Line DCT Euro 6 (s/s) 5dr SERVICE HISTORY REVERSE CAM!
19554,Kia, Sportage,"£12,200",2019,Manual,32.1 mpg,Tax: £180,"Mileage: 65,780",Petrol,grey,1.6 T-GDi 2 AWD Euro 6 (s/s) 5dr REVERSING CAMERA SVC HISTORY
19555,Kia, Xceed,"£12,799",2021,Manual,45.6 mpg,Tax: £180,"Mileage: 22,907",Petrol,grey,1.0 2 ISG 5d 118 BHP
19556,Kia, Sportage,"£14,357",2020,Manual,36.2 mpg,Tax: £180,"Mileage: 37,095",Petrol,grey,e 1.6 GDi ISG 2 5dr
19557,Kia, Ceed,"£20,990",2023,Manual,49.6 mpg,Tax: £180,"Mileage: 8,729",Petrol,grey,1.5T GDi ISG GT-Line 5dr
19558,Kia, Sportage,"£27,990",2023,Manual,41.5 mpg,Tax: £180,"Mileage: 9,928",Petrol,grey,e 1.6T GDi ISG 3 5dr
19559,Kia, Xceed,"£17,490",2023,Manual,46.3 mpg,Tax: £180,"Mileage: 10,299",Petrol,grey,1.5T GDi ISG 2 5dr
19560,Kia, Sportage,"£18,290",2020,Manual,34.9 mpg,Tax: £180,"Mileage: 38,731",Petrol,grey,e 1.6 GDi ISG Platinum Edition 5dr
19561,Kia, Rio,"£7,990",2017,Manual,80.7 mpg,Tax: £180,"Mileage: 48,247",Diesel,grey,1.4 CRDi 2 5dr
19562,Kia, Niro,"£17,705",2020,Automatic,74.3 mpg,Tax: £170,"Mileage: 5,906",Hybrid,grey,1.6 GDi Hybrid 2 5dr DCT
19563,Kia, Stonic,"£17,495",2021,Manual,50.4 mpg,Tax: £170,"Mileage: 14,424",Hybrid,grey,1.0T GDi 48V GT-Line S 5dr
19648,Kia, Xceed,"£19,700",2022,Manual,44.8 mpg,Tax: £180,"Mileage: 4,547",Petrol,grey,1.5T GDi ISG 3 5dr
19649,Kia, Sportage,"£27,500",2023,Manual,41.5 mpg,Tax: £180,"Mileage: 10,206",Petrol,grey,e 1.6T GDi ISG 3 5dr
19650,Kia, Stonic,"£15,999",2023,Manual,51.4 mpg,Tax: £180,"Mileage: 2,075",Petrol,grey,1.0T GDi 99 2 5dr
19651,Kia, Sportage,"£24,333",2022,Manual,41.5 mpg,Tax: £180,"Mileage: 11,573",Petrol,grey,e 1.6T GDi ISG Launch Edition 5dr
19652,Kia, Ceed,"£11,999",2019,Manual,50.4 mpg,Tax: £180,"Mileage: 26,919",Petrol,grey,1.0T GDi ISG 2 5dr
19653,Kia, Xceed,"£15,210",2022,Manual,47.1 mpg,Tax: £180,"Mileage: 10,642",Petrol,grey,1.0T GDi ISG 2 5dr
19654,Kia, Xceed,"£13,440",2020,Manual,44.1 mpg,Tax: £180,"Mileage: 26,854",Petrol,grey,1.0T GDi ISG 3 5dr
19655,Kia, Sorento,"£19,750",2020,Manual,41.5 mpg,Tax: £180,"Mileage: 41,742",Diesel,grey,2.2 CRDi KX-2 5dr
19737,Kia, Niro,"£33,395",2023,Automatic,0.1 mpg,Tax: £0,Mileage: 935,Electric,grey,150kW 2 Nav 64kWh 5dr Auto
19738,Kia, Sportage,"£38,495",2022,Automatic,44.1 mpg,Tax: £170,"Mileage: 4,421",Hybrid,grey,e 1.6T GDi HEV GT-Line S 5dr Auto AWD
19739,Kia, Ceed,"£19,295",2022,Manual,49.6 mpg,Tax: £180,"Mileage: 5,821",Petrol,grey,1.5T GDi ISG 3 5dr
19740,Kia, Picanto,"£14,495",2022,Automatic,52.3 mpg,Tax: £180,"Mileage: 7,700",Petrol,grey,1.0 X-Line 5dr Auto
19741,Kia, Xceed,"£19,995",2022,Manual,44.8 mpg,Tax: £180,"Mileage: 13,924",Petrol,grey,1.5T GDi ISG 3 5dr
19742,Kia, Stonic,"£12,995",2018,Manual,56.5 mpg,Tax: £165,"Mileage: 15,691",Petrol,grey,1.0T GDi 2 5dr
19743,Kia, Stonic,"£12,295",2018,Manual,56.5 mpg,Tax: £180,"Mileage: 30,500",Petrol,grey,1.0T GDi 2 5dr
19744,Kia, Sportage,"£23,495",2022,Manual,54.3 mpg,Tax: £180,"Mileage: 9,190",Diesel,grey,e 1.6 CRDi ISG 2 5dr
19745,Kia, Sportage,"£14,457",2019,Automatic,47.1 mpg,Tax: £180,"Mileage: 55,177",Diesel,grey,e 1.6 CRDi ISG 2 5dr DCT Auto
19832,Kia, Stonic,"£17,990",2021,Automatic,49.6 mpg,Tax: £170,"Mileage: 19,285",Hybrid,grey,1.0T GDi 48V GT-Line 5dr DCT
19833,Kia, Sportage,"£13,357",2019,Manual,34.9 mpg,Tax: £180,"Mileage: 47,950",Petrol,grey,e 1.6 GDi ISG 2 5dr
19834,Kia, Sportage,"£22,750",2023,Manual,42.2 mpg,Tax: £180,"Mileage: 14,000",Petrol,grey,1.6 T-GDi 2
19835,Kia, Pro Ceed,"£19,940",2021,Automatic,47.9 mpg,Tax: £180,"Mileage: 25,665",Petrol,grey,1.5 GT-LINE ISG 5d AUTO 158 BHP
19836,Kia, Sportage,"£30,299",2023,Automatic,44.1 mpg,Tax: £170,"Mileage: 5,040",Hybrid,grey,e 1.6T GDi 48V ISG GT-Line 5dr DCT
19837,Kia, Sportage,"£20,499",2022,Manual,47.9 mpg,Tax: £170,"Mileage: 6,929",Hybrid,grey,e 1.6 CRDi 48V ISG GT-Line 5dr
19838,Kia, Sportage,"£29,799",2023,Automatic,44.1 mpg,Tax: £170,"Mileage: 8,472",Hybrid,grey,e 1.6T GDi 48V ISG GT-Line 5dr DCT
19923,Kia, Ceed,"£19,899",2023,Manual,49.6 mpg,Tax: £180,"Mileage: 11,081",Petrol,grey,1.5T GDi ISG GT-Line 5dr
19924,Kia, Picanto,"£11,799",2021,Manual,55.4 mpg,Tax: £180,"Mileage: 12,094",Petrol,grey,1.0 GT-line 5dr [4 seats]
19925,Kia, Sportage,"£16,299",2021,Manual,38.7 mpg,Tax: £180,"Mileage: 15,715",Petrol,grey,e 1.6 GDi ISG 2 5dr
19926,Kia, Sportage,"£16,999",2021,Manual,38.7 mpg,Tax: £180,"Mileage: 18,500",Petrol,grey,e 1.6 GDi ISG 2 5dr
19927,Kia, Sportage,"£19,999",2022,Manual,47.9 mpg,Tax: £170,"Mileage: 22,173",Hybrid,grey,e 1.6 CRDi 48V ISG GT-Line 5dr
19928,Kia, Sportage,"£21,799",2020,Automatic,32.1 mpg,Tax: £180,"Mileage: 26,000",Petrol,grey,e 1.6T GDi GT-Line S 5dr DCT Auto [AWD]
19929,Kia, Pro Ceed,"£19,750",2022,Manual,48.7 mpg,Tax: £180,"Mileage: 18,526",Petrol,grey,1.5T GDi ISG GT-Line 5dr
19930,Kia, Sportage,"£24,600",2021,Automatic,33.2 mpg,Tax: £180,"Mileage: 21,772",Petrol,grey,e 1.6T GDi GT-Line S 5dr DCT Auto [AWD]
19931,Kia, Ceed,"£12,940",2019,Manual,48.7 mpg,Tax: £180,"Mileage: 29,993",Petrol,grey,1.0 3 ISG 5d 118 BHP
20015,Kia, Xceed,"£15,400",2022,Manual,47.1 mpg,Tax: £180,"Mileage: 5,525",Petrol,grey,1.0T GDi ISG 2 5dr
20016,Kia, Sportage,"£14,700",2019,Manual,32.1 mpg,Tax: £180,"Mileage: 36,873",Petrol,grey,e 1.6T GDi ISG 2 5dr [AWD]
20017,Kia, Ceed,"£19,295",2022,Manual,49.6 mpg,Tax: £180,"Mileage: 6,812",Petrol,grey,1.5T GDi ISG 3 5dr
20018,Kia, Sportage,"£19,795",2020,Manual,34.9 mpg,Tax: £180,"Mileage: 11,000",Petrol,grey,e 1.6T GDi ISG GT-Line 5dr
20019,Kia, Picanto,"£14,350",2021,Automatic,52.3 mpg,Tax: £180,"Mileage: 15,600",Petrol,grey,1.0 X-Line 5dr Auto
20020,Kia, Xceed,"£15,495",2020,Manual,52.3 mpg,Tax: £180,"Mileage: 21,280",Diesel,grey,1.6 CRDi ISG 2 5dr
20021,Kia, Niro,"£14,995",2017,Automatic,74.3 mpg,Tax: £0,"Mileage: 31,750",Hybrid,grey,1.6 GDi Hybrid 2 5dr DCT
20022,Kia, Stonic,"£14,299",2021,Manual,51.4 mpg,Tax: £180,"Mileage: 16,000",Petrol,grey,1.0 2 5d 99 BHP
20023,Kia, Niro,"£15,999",2020,Semi-Auto,74.3 mpg,Tax: £170,"Mileage: 18,000",Other,grey,1.6 2 5d AUTO 104 BHP
20024,Kia, Niro,"£15,499",2019,Semi-Auto,58.9 mpg,Tax: £170,"Mileage: 23,000",Other,grey,1.6 2 5d AUTO 104 BHP
22689,Kia, Picanto,"£8,799",2018,Other,64.2 mpg,Tax: £180,"Mileage: 19,867",Petrol,orange,1.0 2 5dr
22690,Kia, Picanto,"£16,500",2023,Automatic,52.3 mpg,Tax: £180,Mileage: 12,Petrol,orange,1.0 X-Line S 5dr Auto
22691,Kia, Picanto,"£12,361",2017,Automatic,52.3 mpg,Tax: £180,"Mileage: 8,828",Petrol,orange,1.25 3 5dr Auto
22692,Kia, Picanto,"£8,000",2017,Manual,61.4 mpg,Tax: £180,"Mileage: 49,961",Petrol,orange,"1.25 3 Hatchback 5dr Petrol Manual Euro 6 (83 bhp) Android Auto,Apple CarPlay"
22693,Kia, Ceed,"£20,499",2023,Manual,49.6 mpg,Tax: £180,"Mileage: 5,555",Petrol,orange,1.5T GDi ISG GT-Line 5dr
22694,Kia, Ceed,"£18,963",2022,Manual,49.6 mpg,Tax: £180,"Mileage: 9,103",Petrol,orange,1.5 T-GDi GT-Line Hatchback 5dr Petrol Manual
22695,Kia, Ceed,"£20,499",2023,Manual,49.6 mpg,Tax: £180,"Mileage: 7,095",Petrol,orange,5DR HAT 1.5 T-GDI 158 GT-LINE ISG
22946,Kia, Rio,"£10,749",2019,Other,46.3 mpg,Tax: £180,"Mileage: 9,718",Petrol,red,1.25 1 5dr
22947,Kia, Rio,"£10,949",2018,Other,45.6 mpg,Tax: £180,"Mileage: 12,093",Petrol,red,1.25 2 5dr
22948,Kia, Picanto,"£9,499",2021,Other,58.9 mpg,Tax: £180,"Mileage: 13,972",Petrol,red,1.0 1 5dr [4 seats]
22949,Kia, Sportage,"£17,749",2021,Other,50.4 mpg,Tax: £170,"Mileage: 19,405",Diesel,red,1.6 CRDi 48V ISG 2 5dr
22950,Kia, Stonic,"£12,699",2019,Other,47.1 mpg,Tax: £180,"Mileage: 25,692",Petrol,red,1.0T GDi 3 5dr
22951,Kia, Niro,"£17,349",2019,Other,64.2 mpg,Tax: £170,"Mileage: 27,553",Hybrid,red,1.6 GDi Hybrid 3 5dr DCT
22952,Kia, Niro,"£14,849",2018,Other,74.3 mpg,Tax: £170,"Mileage: 33,012",Hybrid,red,1.6 GDi Hybrid 2 5dr DCT
22953,Kia, Sorento,"£21,499",2017,Other,42.8 mpg,Tax: £290,"Mileage: 33,467",Diesel,red,2.2 CRDi KX-4 5dr Auto
22954,Kia, Sportage,"£16,049",2019,Other,34.9 mpg,Tax: £180,"Mileage: 34,392",Petrol,red,1.6T GDi ISG GT-Line 5dr
22955,Kia, Sportage,"£18,349",2018,Other,44.8 mpg,Tax: £180,"Mileage: 38,132",Diesel,red,2.0 CRDi GT-Line S 5dr Auto [AWD]
23042,Kia, Ceed,"£13,049",2019,Other,46.3 mpg,Tax: £180,"Mileage: 38,191",Petrol,red,1.4T GDi ISG 3 5dr
23043,Kia, Stonic,"£10,949",2018,Other,67.3 mpg,Tax: £180,"Mileage: 40,857",Diesel,red,1.6 CRDi 2 5dr
23044,Kia, Sportage,"£14,999",2021,Other,38.7 mpg,Tax: £180,"Mileage: 42,526",Petrol,red,1.6 GDi ISG 2 5dr
23045,Kia, Sportage,"£14,999",2017,Other,37.7 mpg,Tax: £180,"Mileage: 43,529",Petrol,red,1.6T GDi GT-Line 5dr DCT Auto [AWD]
23046,Kia, Sportage,"£13,849",2019,Other,34.9 mpg,Tax: £180,"Mileage: 44,047",Petrol,red,1.6 GDi ISG 2 5dr
23047,Kia, Stonic,"£10,549",2017,Other,67.3 mpg,Tax: £180,"Mileage: 46,892",Diesel,red,1.6 CRDi 2 5dr
23048,Kia, Sportage,"£15,899",2019,Other,47.1 mpg,Tax: £180,"Mileage: 49,607",Diesel,red,1.6 CRDi ISG 2 5dr DCT Auto
23049,Kia, Stonic,"£11,349",2019,Other,57.7 mpg,Tax: £180,"Mileage: 50,122",Diesel,red,1.6 CRDi 3 5dr
23050,Kia, Sportage,"£14,699",2017,Other,37.7 mpg,Tax: £290,"Mileage: 64,915",Petrol,red,1.6T GDi GT-Line S 5dr DCT Auto [AWD]
23051,Kia, Stonic,"£15,700",2021,Manual,50.4 mpg,Tax: £170,"Mileage: 22,930",Hybrid,red,"1.0 T-GDi MHEV GT-Line S SUV 5dr Petrol Hybrid Manual Euro 6 (s/s) (118 bhp) Part Leather,Android"
23140,Kia, Niro,"£14,800",2020,Automatic,74.3 mpg,Tax: £170,"Mileage: 41,776",Hybrid,red,"1.6 GDi 2 SUV 5dr Petrol Hybrid DCT Euro 6 (s/s) (139 bhp) Part Leather,Android Auto"
23141,Kia, Stonic,"£12,700",2019,Automatic,46.3 mpg,Tax: £180,"Mileage: 43,791",Petrol,red,"1.0 T-GDi 3 SUV 5dr Petrol DCT Euro 6 (s/s) (118 bhp) Part Leather,Android Auto"
23142,Kia, Sportage,"£15,800",2020,Manual,34.9 mpg,Tax: £180,"Mileage: 18,167",Petrol,red,"1.6 GDi 2 GPF SUV 5dr Petrol Manual Euro 6 (s/s) (130 bhp) Android Auto,Apple CarPlay"
23143,Kia, Sportage,"£16,000",2021,Manual,38.7 mpg,Tax: £180,"Mileage: 21,372",Petrol,red,"1.6 GDi 2 GPF SUV 5dr Petrol Manual Euro 6 (s/s) (130 bhp) Android Auto,Apple CarPlay"
23144,Kia, Sportage,"£23,800",2020,Automatic,32.1 mpg,Tax: £180,"Mileage: 16,808",Petrol,red,"1.6 T-GDi GPF GT-Line S SUV 5dr Petrol DCT AWD Euro 6 (s/s) (174 bhp) Panoramic Roof,Full Leather"
23145,Kia, Sportage,"£15,900",2019,Manual,46.3 mpg,Tax: £180,"Mileage: 25,680",Diesel,red,"1.6 CRDi GT-Line SUV 5dr Diesel Manual Euro 6 (s/s) (134 bhp) Full Leather,Android Auto"
23146,Kia, Venga,"£15,495",2018,Automatic,34.5 mpg,Tax: £180,"Mileage: 3,500",Petrol,red,3
23147,Kia, Venga,"£13,495",2019,Automatic,34.5 mpg,Tax: £180,"Mileage: 14,000",Petrol,red,2
23148,Kia, Stonic,"£16,490",2020,Automatic,46.3 mpg,Tax: £180,"Mileage: 30,276",Petrol,red,1.0T GDi 4 5dr Auto
23149,Kia, Xceed,"£19,990",2021,Semi-Auto,44.8 mpg,Tax: £180,"Mileage: 12,346",Petrol,red,1.5T GDi ISG 4 5dr DCT
23234,Kia, Niro,"£22,203",2021,Automatic,65.7 mpg,Tax: £170,"Mileage: 12,859",Hybrid,red,1.6 GDi Hybrid 3 5dr DCT
23235,Kia, Xceed,"£13,135",2021,Manual,47.1 mpg,Tax: £180,"Mileage: 23,612",Petrol,red,1.0T GDi ISG 2 5dr
23236,Kia, Pro Ceed,"£15,900",2020,Manual,45.6 mpg,Tax: £180,"Mileage: 28,805",Petrol,red,1.4T GDi ISG GT-Line 5dr
23237,Kia, Ceed,"£16,950",2022,Manual,49.6 mpg,Tax: £180,"Mileage: 6,973",Petrol,red,1.5T GDi ISG 3 5dr
23238,Kia, Sportage,"£32,299",2022,Automatic,49.6 mpg,Tax: £170,"Mileage: 8,418",Hybrid,red,e 1.6T GDi HEV GT-Line 5dr Auto
23239,Kia, Sorento,"£35,000",2020,Automatic,38.2 mpg,Tax: £170,"Mileage: 11,511",Hybrid,red,1.6 T-GDi HEV 4 5dr Auto
23240,Kia, Sportage,"£33,700",2022,Automatic,48.7 mpg,Tax: £170,"Mileage: 11,626",Hybrid,red,e 1.6T GDi HEV GT-Line S 5dr Auto
23241,Kia, Sorento,"£41,700",2022,Automatic,176.6 mpg,Tax: £170,"Mileage: 12,442",Hybrid,red,1.6 T-GDi PHEV 4 5dr Auto
23242,Kia, Sportage,"£19,500",2019,Automatic,32.5 mpg,Tax: £180,"Mileage: 15,904",Petrol,red,e 1.6T GDi ISG GT-Line 5dr DCT Auto [AWD]
